code,name,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09
TARO,Taro Pharmaceutical Industries L,19.301339000000002,1.8810069999999999,5.622408,67428000.0_23.60%_155000000.0_-4.16%,86428000.0_4.18%_175000000.0_-10.79%,16613000.0_-88.13%_155000000.0_-29.46%,52483000.0_-57.64%_170000000.0_-25.73%,67428000.0,23.60%,155000000.0,-4.16%,86428000.0,4.18%,175000000.0,-10.79%,16613000.0,-88.13%,155000000.0,-29.46%,52483000.0,-57.64%,170000000.0,-25.73%
BXMT,"Capital Trust, Inc.",14.012208,1.326878,2.4193189999999998,72507000.0_43.26%_0_0,61116000.0_18.89%_0_0,58139000.0_8.87%_0_0,57810000.0_-12.93%_0_0,72507000.0,43.26%,0,0,61116000.0,18.89%,0,0,58139000.0,8.87%,0,0,57810000.0,-12.93%,0,0
SNA,施耐宝,16.510713,3.2108689999999998,10.665196,183000000.0_16.52%_955000000.0000001_3.60%,167000000.0_14.96%_936000000.0_5.46%,133000000.0_-11.02%_975000000.0_9.53%,137000000.0_1.41%_903999999.9999999_8.36%,183000000.0,16.52%,955000000.0000001,3.60%,167000000.0,14.96%,936000000.0,5.46%,133000000.0,-11.02%,975000000.0,9.53%,137000000.0,1.41%,903999999.9999999,8.36%
NNI,Nelnet Inc Cl A,9.120329,1.025192,6.2728,49539000.0_100.96%_0_0,112999999.99999999_136.19%_0_0,45716000.0_-53.79%_0_0,43535000.0_-48.40%_0_0,49539000.0,100.96%,0,0,112999999.99999999,136.19%,0,0,45716000.0,-53.79%,0,0,43535000.0,-48.40%,0,0
QUAD,Quad/Graphics Inc,14.459864000000001,2.502775,1.623805,9500000.0_41.79%_1015000000.0_5.43%,-3500000.0_-113.78%_968000000.0_-3.11%,55300000.0_47.47%_1164000000.0_-2.85%,19800000.0_75.22%_1005000000.0000001_-4.83%,9500000.0,41.79%,1015000000.0,5.43%,-3500000.0,-113.78%,968000000.0,-3.11%,55300000.0,47.47%,1164000000.0,-2.85%,19800000.0,75.22%,1005000000.0000001,-4.83%
DM,多兰传媒,11.278175,1.0108270000000001,1.480736,132000000.0_317.72%_248000000.0_114.00%,33900000.0_-37.57%_110000000.00000001_-15.44%,34600000.0_-47.50%_121000000.0_-31.66%,34900000.0_-34.64%_112999999.99999999_18.70%,132000000.0,317.72%,248000000.0,114.00%,33900000.0,-37.57%,110000000.00000001,-15.44%,34600000.0,-47.50%,121000000.0,-31.66%,34900000.0,-34.64%,112999999.99999999,18.70%
VGI,Virtus Global Multi-Sector Incom,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUA,黑岩多资产投资,21.494522,0.951459,0.620158,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTF,丹麦信托基金,123.22778600000001,0.880293,0.107281,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTS,三S管理,55.286916000000005,0.622736,0.411128,-38746000.0_-404.97%_0_0,3914000.0_190.12%_0_0,24208000.0_101.03%_0_0,"21911000.0_1,227.11%_0_0",-38746000.0,-404.97%,0,0,3914000.0,190.12%,0,0,24208000.0,101.03%,0,0,21911000.0,"1,227.11%",0,0
MORL,UBS AG (Jersey Branch),0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEN,莱纳建筑公司,13.532535000000001,1.3004149999999999,3.809338,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCF,TCF Financial Corp,16.086248,1.86215,1.5957729999999999,0_0_0_0,76424000.0_57.30%_0_0,104000000.0_98.93%_0_0,63049000.0_7.48%_0_0,0,0,0,0,76424000.0,57.30%,0,0,104000000.0,98.93%,0,0,63049000.0,7.48%,0,0
CMI,康明斯,22.046711,3.144894,6.395058000000001,0_0_0_0,0_0_0_0,-309000000.0_-178.03%_5476000000.0_21.61%,0_0_0_0,0,0,0,0,0,0,0,0,-309000000.0,-178.03%,5476000000.0,21.61%,0,0,0,0
DVYA,iShares Asia / Pacific Dividend,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCID,Global X Scientific Beta Europe ETF,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXG,Eaton Vance Tax-Managed Global D,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEA,Western Asset Premier Bond Fund,8.488176,0.874991,1.496199,0_0_0_0,0_0_0_0,3055000.0_-30.51%_0_0,3055000.0_-30.51%_0_0,0,0,0,0,0,0,0,0,3055000.0,-30.51%,0,0,3055000.0,-30.51%,0,0
NUV,纽文市政价值基金,35.203449,0.9497700000000001,0.270144,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEX,Emerald Expositions Events Inc.,11.070064,1.433556,1.422756,5900000.0_196.72%_78400000.0_5.80%,38100000.0_34.63%_142000000.0_4.79%,40060000.0_266.69%_31503000.0_3.61%,19207000.0_4.23%_100000000.0_-0.12%,5900000.0,196.72%,78400000.0,5.80%,38100000.0,34.63%,142000000.0,4.79%,40060000.0,266.69%,31503000.0,3.61%,19207000.0,4.23%,100000000.0,-0.12%
DSUM,PowerShares Chinese Yuan Dim Sum Bond Portfolio,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTAA,Qwest Corporation,2e-06,0.024331000000000002,10590000.0,426999999.99999994_59.33%_2101000000.0000002_-1.50%,380000000.0_36.69%_2130000000.0_-1.48%,846000000.0000001_255.46%_2114000000.0_-4.26%,265000000.0_3.92%_2141000000.0_-3.82%,426999999.99999994,59.33%,2101000000.0000002,-1.50%,380000000.0,36.69%,2130000000.0,-1.48%,846000000.0000001,255.46%,2114000000.0,-4.26%,265000000.0,3.92%,2141000000.0,-3.82%
MITT,AG Mortgage Investment Trust,8.335164,0.97385,2.254305,0_0_0_0,8247400.0_-67.16%_0_0,"24257399.999999996_2,342.09%_0_0",36011400.0_-21.94%_0_0,0,0,0,0,8247400.0,-67.16%,0,0,24257399.999999996,"2,342.09%",0,0,36011400.0,-21.94%,0,0
GE,通用电气,0.0,1.9729860000000001,-0.871207,668000000.0_-34.45%_28093000000.0_3.76%,-1113000000.0_-495.19%_26874000000.0_9.17%,-9688000000.0_-364.70%_31297000000.000004_3.52%,1694000000.0000002_-13.17%_29429000000.000004_9.75%,668000000.0,-34.45%,28093000000.0,3.76%,-1113000000.0,-495.19%,26874000000.0,9.17%,-9688000000.0,-364.70%,31297000000.000004,3.52%,1694000000.0000002,-13.17%,29429000000.000004,9.75%
MSL,Midsouth Bancorp Inc.,0.0,1.249867,-0.820317,-669000.0_87.64%_0_0,360000.0_-85.55%_0_0,-10504000.0_-577.67%_0_0,1666000.0_-30.53%_0_0,-669000.0,87.64%,0,0,360000.0,-85.55%,0,0,-10504000.0,-577.67%,0,0,1666000.0,-30.53%,0,0
PNF,纽约太平洋投资管理市政收益基金,11.083012,1.029321,1.120634,0_0_0_0,0_0_0_0,1224500.0_138.54%_0_0,1224500.0_138.54%_0_0,0,0,0,0,0,0,0,0,1224500.0,138.54%,0,0,1224500.0,138.54%,0,0
KBE,银行指数ETF-SPDR KBW,9.407232,0.0,5.26935,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHD,黑岩合作债务基金,30.778459,0.931575,0.496776,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOW,劳氏,22.378207999999997,14.982667000000001,4.7725,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,Tanger Factory Outlet Centers In,37.095099,4.129614,0.6531859999999999,24290000.0_-21.51%_0_0,23685000.0_0.73%_0_0,33449000.0_30.48%_0_0,-16034000.0_-122.03%_0_0,24290000.0,-21.51%,0,0,23685000.0,0.73%,0,0,33449000.0,30.48%,0,0,-16034000.0,-122.03%,0,0
AVT,安富利电子,0.0,1.196386,-1.304522,58615000.0_-28.03%_5059000000.0_9.83%,-320000000.0_-217.77%_4795000000.0_7.95%,46724000.0_-54.73%_4522000000.0_5.80%,58303000.0_-15.31%_4661000000.0_13.18%,58615000.0,-28.03%,5059000000.0,9.83%,-320000000.0,-217.77%,4795000000.0,7.95%,46724000.0,-54.73%,4522000000.0,5.80%,58303000.0,-15.31%,4661000000.0,13.18%
MNI,麦克拉奇报业,0.0,-0.293903,-33.707062,0_0_0_0,0_0_0_0,"61139000.0_1,881.17%_233000000.0_-7.10%","-260000000.0_-2,556.83%_202000000.0_-9.70%",0,0,0,0,0,0,0,0,61139000.0,"1,881.17%",233000000.0,-7.10%,-260000000.0,"-2,556.83%",202000000.0,-9.70%
ETW,Eaton Vance Tax-Managed Global B,6.071447,1.041246,1.986347,0_0_0_0,0_0_0_0,44612100.0_97.36%_0_0,44612100.0_97.36%_0_0,0,0,0,0,0,0,0,0,44612100.0,97.36%,0,0,44612100.0,97.36%,0,0
MUFG,三菱日联金融,6.7318229999999994,0.601518,0.89426,340355000000.0_8.36%_0_0,311100000000.0_144.77%_0_0,265087000000.0_-15.31%_0_0,363714000000.0_8.60%_0_0,340355000000.0,8.36%,0,0,311100000000.0,144.77%,0,0,265087000000.0,-15.31%,0,0,363714000000.0,8.60%,0,0
CINR,Ciner Resources LP,11.020617,3.688847,2.450861,34500000.0_97.14%_110000000.00000001_-8.19%,20900000.0_-6.70%_121000000.0_-4.27%,27200000.0_33.33%_128000000.0_4.39%,19300000.0_-16.45%_123000000.0_1.24%,34500000.0,97.14%,110000000.00000001,-8.19%,20900000.0,-6.70%,121000000.0,-4.27%,27200000.0,33.33%,128000000.0,4.39%,19300000.0,-16.45%,123000000.0,1.24%
CEM,ClearBridge Energy MLP Fund Inc,0.0,0.0,-2.14,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VLU,SPDR S&P 1500 Value Tilt ETF,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDL,莱德尔,16.574282999999998,2.088579,2.6878990000000003,10450000.0_-20.38%_186000000.0_6.60%,11054000.0_-5.27%_192000000.0_15.82%,13848000.0_213.30%_178000000.0_23.47%,10675000.0_-16.50%_180000000.0_15.61%,10450000.0,-20.38%,186000000.0,6.60%,11054000.0,-5.27%,192000000.0,15.82%,13848000.0,213.30%,178000000.0,23.47%,10675000.0,-16.50%,180000000.0,15.61%
BKHU,Black Hills Corporation,14.890942,1.9147610000000002,4.381187000000001,24740000.0_-2.26%_0_0,137000000.0_70.48%_0_0,61300000.0_186.26%_0_0,31598000.0_76.68%_0_0,24740000.0,-2.26%,0,0,137000000.0,70.48%,0,0,61300000.0,186.26%,0,0,31598000.0,76.68%,0,0
CHD,丘奇＆德怀特,17.076843,6.223867,3.2986190000000004,122000000.0_66.94%_1027999999.9999999_14.47%,158000000.0_20.00%_1006000000.0_14.68%,405999999.99999994_267.39%_1033000000.0_15.30%,133000000.0_7.58%_968000000.0_11.16%,122000000.0,66.94%,1027999999.9999999,14.47%,158000000.0,20.00%,1006000000.0,14.68%,405999999.99999994,267.39%,1033000000.0,15.30%,133000000.0,7.58%,968000000.0,11.16%
KN,KnowlesCorporation,14.856387,1.383125,1.1806370000000002,4600000.0_115.49%_188000000.0_14.60%,-300000.0_90.62%_178000000.0_6.06%,85500000.0_343.01%_215000000.0_57.30%,15700000.0_306.58%_222000000.00000003_-8.80%,4600000.0,115.49%,188000000.0,14.60%,-300000.0,90.62%,178000000.0,6.06%,85500000.0,343.01%,215000000.0,57.30%,15700000.0,306.58%,222000000.00000003,-8.80%
TR,Tootsie Roll Industries Inc,24.372521,2.575814,1.196019,10470000.0_-11.65%_107000000.0_0.96%,8101000.0_-19.08%_102000000.0_-2.54%,31906000.0_79.33%_126000000.0_0.67%,26887000.0_-5.98%_183000000.0_-1.79%,10470000.0,-11.65%,107000000.0,0.96%,8101000.0,-19.08%,102000000.0,-2.54%,31906000.0,79.33%,126000000.0,0.67%,26887000.0,-5.98%,183000000.0,-1.79%
THC,泰尼特,0.0,-21.197597000000002,-4.690971,108000000.0_237.50%_4506000000.0_-6.16%,191000000.0_430.56%_4699000000.0_-2.37%,-99000000.0_-530.43%_4978000000.0_2.43%,-289000000.0_-461.25%_4586000000.0_-5.42%,108000000.0,237.50%,4506000000.0,-6.16%,191000000.0,430.56%,4699000000.0,-2.37%,-99000000.0,-530.43%,4978000000.0,2.43%,-289000000.0,-461.25%,4586000000.0,-5.42%
BT,英国电信,10.070438000000001,2.068909,1.438865,0_0_0_0,722000000.0_90.00%_5967000000.0_-2.53%,501000000.0_33.96%_5970000000.0_-2.58%,524000000.0_-7.42%_5949000000.0_-1.46%,0,0,0,0,722000000.0,90.00%,5967000000.0,-2.53%,501000000.0,33.96%,5970000000.0,-2.58%,524000000.0,-7.42%,5949000000.0,-1.46%
MIDZ,Direxion Daily Mid Cap Bear 3X Shares,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTH,Meritage Homes Corp,9.940174,1.0434459999999999,4.346,53838000.0_29.48%_877000000.0_9.42%,43874000.0_86.13%_743000000.0_10.37%,35553000.0_-31.37%_946000000.0000001_7.46%,42550000.0_15.35%_806000000.0_7.01%,53838000.0,29.48%,877000000.0,9.42%,43874000.0,86.13%,743000000.0,10.37%,35553000.0,-31.37%,946000000.0000001,7.46%,42550000.0,15.35%,806000000.0,7.01%
BKT,BKT信托,588.7764639999999,0.8932709999999999,0.009783,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYY,ProShares Short MidCap400,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLF,格尔马克,0.0,0.956615,-13.014388,-13575000.0_66.52%_26453000.0_7.35%,-15238000.0_87.79%_24366000.0_0.03%,-206999999.99999997_-425.23%_27017000.0_1.50%,-24643000.0_0.35%_25805000.0_-7.25%,-13575000.0,66.52%,26453000.0,7.35%,-15238000.0,87.79%,24366000.0,0.03%,-206999999.99999997,-425.23%,27017000.0,1.50%,-24643000.0,0.35%,25805000.0,-7.25%
IGBH,iShares Interest Rate Hedged 10+ Year Credit Bond ETF,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFS,Provident Financial Services Inc,17.78173,1.272633,1.441367,19243000.0_-21.08%_0_0,27913000.0_18.74%_0_0,19483000.0_-13.67%_0_0,26575000.0_16.02%_0_0,19243000.0,-21.08%,0,0,27913000.0,18.74%,0,0,19483000.0,-13.67%,0,0,26575000.0,16.02%,0,0
BHLB,Berkshire Hills Bancorp,24.862422,1.306642,1.707396,34031000.0_72.80%_0_0,0_0_0_0,0_0_0_0,22903000.0_39.81%_0_0,34031000.0,72.80%,0,0,0,0,0,0,0,0,0,0,22903000.0,39.81%,0,0
YMLP,Yorkville High Income MLP ETF,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLQH,Franklin Templeton ETF Trust,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRC,Spirit Realty Capital,46.612231,1.342141,0.178923,17164000.0_-26.04%_0_0,30718000.0_139.44%_0_0,"35791000.0_3,522.57%_0_0",5322000.0_-80.58%_0_0,17164000.0,-26.04%,0,0,30718000.0,139.44%,0,0,35791000.0,"3,522.57%",0,0,5322000.0,-80.58%,0,0
HBB,Hamilton Beach Brands Holding Company,20.404010999999997,7.437177,1.2237790000000002,-874000.0_-170.54%_158000000.0_3.25%,-418000.0_69.20%_147000000.0_4.53%,13765000.0_-26.12%_266000000.0_2.65%,4259000.0_-51.23%_182000000.0_-3.54%,-874000.0,-170.54%,158000000.0,3.25%,-418000.0,69.20%,147000000.0,4.53%,13765000.0,-26.12%,266000000.0,2.65%,4259000.0,-51.23%,182000000.0,-3.54%
SBNA,Scorpio Tankers Inc. 6.75% Senior Notes due 2020,0.0,2.4422770000000003,-0.613521,-68901000.0_-0.95%_142000000.0_19.74%,-31794000.0_-175.68%_156000000.0_27.40%,-41510000.0_-39.93%_148000000.0_39.90%,-36948000.0_-36.26%_123000000.0_7.68%,-68901000.0,-0.95%,142000000.0,19.74%,-31794000.0,-175.68%,156000000.0,27.40%,-41510000.0,-39.93%,148000000.0,39.90%,-36948000.0,-36.26%,123000000.0,7.68%
FBM,Foundation Building Materials Inc.,7.054975,1.547924,1.954649,5400000.0_328.57%_605000000.0_14.31%,-1053000.0_-126.80%_536000000.00000006_11.86%,75892000.0_962.02%_517000000.0_11.81%,1399000.0_109.12%_534999999.99999994_28.85%,5400000.0,328.57%,605000000.0,14.31%,-1053000.0,-126.80%,536000000.00000006,11.86%,75892000.0,962.02%,517000000.0,11.81%,1399000.0,109.12%,534999999.99999994,28.85%
STWD,Starwood Property Trust Inc,14.767926999999998,1.318284,1.485652,117000000.0_-4.98%_0_0,105000000.0_1.89%_0_0,93881000.0_-23.50%_0_0,92799000.0_-12.30%_0_0,117000000.0,-4.98%,0,0,105000000.0,1.89%,0,0,93881000.0,-23.50%,0,0,92799000.0,-12.30%,0,0
MIC,麦格里基础设施,7.7272300000000005,1.290225,6.0254449999999995,36279000.0_39.40%_478000000.0_8.90%,46795000.0_43.38%_501999999.99999994_11.10%,361000000.0_407.90%_471000000.0_7.77%,36173000.0_-14.85%_453000000.0_7.74%,36279000.0,39.40%,478000000.0,8.90%,46795000.0,43.38%,501999999.99999994,11.10%,361000000.0,407.90%,471000000.0,7.77%,36173000.0,-14.85%,453000000.0,7.74%
WBIB,WBI SMID Tactical Value Shares,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASB,Associated Banc-Corp,16.609294000000002,1.296598,1.6436580000000003,89192000.0_53.82%_0_0,69456000.0_23.43%_0_0,50010000.0_-8.80%_0_0,65001000.0_20.78%_0_0,89192000.0,53.82%,0,0,69456000.0,23.43%,0,0,50010000.0,-8.80%,0,0,65001000.0,20.78%,0,0
BURL,Burlington Stores Inc,27.393285,101.761014,6.113542,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRL,查尔斯河,45.066595,4.937886,2.696232,54379000.0_-0.41%_585000000.0_24.76%,53245000.0_13.39%_494000000.00000006_10.81%,-29067000.0_-164.27%_478000000.0_2.50%,52955000.0_39.23%_463999999.99999994_9.05%,54379000.0,-0.41%,585000000.0,24.76%,53245000.0,13.39%,494000000.00000006,10.81%,-29067000.0,-164.27%,478000000.0,2.50%,52955000.0,39.23%,463999999.99999994,9.05%
PFN,PIMCO Income Strategy Fund II,7.477263000000001,1.046031,1.441704,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WU,西联汇款,0.0,-18.651135,-0.942377,218000000.00000003_30.69%_1411000000.0_2.34%,214000000.0_32.10%_1389000000.0_6.68%,-1121000000.0_-215.75%_1438000000.0_4.86%,236000000.0_8.62%_1405000000.0_1.95%,218000000.00000003,30.69%,1411000000.0,2.34%,214000000.0,32.10%,1389000000.0,6.68%,-1121000000.0,-215.75%,1438000000.0,4.86%,236000000.0,8.62%,1405000000.0,1.95%
AIC,Arlington Asset Investment Corp,0.0,1.911025,-1.556638,-3608000.0_79.88%_0_0,"-56383000.0_-1,173.14%_0_0",7241000.0_117.48%_0_0,22868000.0_21.55%_0_0,-3608000.0,79.88%,0,0,-56383000.0,"-1,173.14%",0,0,7241000.0,117.48%,0,0,22868000.0,21.55%,0,0
FCN,FTI咨询,15.560220999999999,2.188758,4.8141989999999995,43609000.0_945.79%_512000000.0_15.15%,38945000.0_177.86%_498000000.00000006_11.52%,66888000.0_841.95%_468000000.0_5.84%,32214000.0_48.51%_449000000.0_2.49%,43609000.0,945.79%,512000000.0,15.15%,38945000.0,177.86%,498000000.00000006,11.52%,66888000.0,841.95%,468000000.0,5.84%,32214000.0,48.51%,449000000.0,2.49%
ZOES,Zoe's Kitchen Inc,0.0,2.367871,-1.464696,0_0_0_0,0_0_0_0,-2859000.0_-470.66%_71382000.0_15.16%,0_0_0_0,0,0,0,0,0,0,0,0,-2859000.0,-470.66%,71382000.0,15.16%,0,0,0,0
STE,思泰瑞医疗,32.240856,3.150517,3.565352,70278000.0_20.72%_639000000.0_5.07%,73623000.0_182.46%_716000000.0_5.11%,"95340000.0_2,293.24%_662000000.0_2.34%",64444000.0_60.30%_634000000.0_-1.90%,70278000.0,20.72%,639000000.0,5.07%,73623000.0,182.46%,716000000.0,5.11%,95340000.0,"2,293.24%",662000000.0,2.34%,64444000.0,60.30%,634000000.0,-1.90%
GTT,Global Telecom & Technology,0.0,4.35657,-4.913105000000001,"-136000000.0_-19,571.43%_327000000.0_71.91%",-30700000.0_-134.35%_261000000.0_40.16%,"-49520000.0_-5,983.54%_260000000.0_83.30%",-9519000.0_-285.66%_199000000.0_50.82%,-136000000.0,"-19,571.43%",327000000.0,71.91%,-30700000.0,-134.35%,261000000.0,40.16%,-49520000.0,"-5,983.54%",260000000.0,83.30%,-9519000.0,-285.66%,199000000.0,50.82%
SC,Santander Consumer USA Holdings Inc,5.63646,1.088964,3.7647739999999996,335000000.0_26.43%_0_0,242000000.0_68.94%_0_0,580000000.0_846.74%_0_0,199000000.0_-6.63%_0_0,335000000.0,26.43%,0,0,242000000.0,68.94%,0,0,580000000.0,846.74%,0,0,199000000.0,-6.63%,0,0
NLY,Annaly Capital Management,4.126034,1.027631,2.5714770000000002,"596000000.0_4,003.34%_0_0",1328000000.0_201.47%_0_0,747000000.0_-59.60%_0_0,367000000.0_-49.74%_0_0,596000000.0,"4,003.34%",0,0,1328000000.0,201.47%,0,0,747000000.0,-59.60%,0,0,367000000.0,-49.74%,0,0
DOOR,美森特,12.070147,2.6188279999999997,5.484605999999999,0_0_0_0,0_0_0_0,73209000.0_316.96%_508000000.0_5.71%,0_0_0_0,0,0,0,0,0,0,0,0,73209000.0,316.96%,508000000.0,5.71%,0,0,0,0
NAP,Navios Maritime Midstream Partners LP,0.0,0.31838,-0.800948,4286000.0_118.67%_20790000.0_12.32%,-29568000.0_-756.77%_19779000.0_-6.26%,4299000.0_-28.93%_22700000.0_-0.36%,3870000.0_-29.08%_20742000.0_-6.61%,4286000.0,118.67%,20790000.0,12.32%,-29568000.0,-756.77%,19779000.0,-6.26%,4299000.0,-28.93%,22700000.0,-0.36%,3870000.0,-29.08%,20742000.0,-6.61%
MAN,万宝盛华人力资源,9.98547,2.0956919999999997,8.938989,143000000.0_22.56%_5657000000.0_9.32%,97000000.0_30.38%_5522000000.0_16.09%,216000000.0_69.78%_5638000000.0_13.75%,138000000.0_6.58%_5465000000.0_7.40%,143000000.0,22.56%,5657000000.0,9.32%,97000000.0,30.38%,5522000000.0,16.09%,216000000.0,69.78%,5638000000.0,13.75%,138000000.0,6.58%,5465000000.0,7.40%
JHX,詹姆斯哈迪,38.482087,7.807403,0.406163,90600000.0_57.84%_651000000.0_28.23%,-57600000.0_-229.44%_526000000.0_6.39%,79900000.0_-9.10%_495000000.0_9.10%,66400000.0_16.49%_526000000.0_6.05%,90600000.0,57.84%,651000000.0,28.23%,-57600000.0,-229.44%,526000000.0,6.39%,79900000.0,-9.10%,495000000.0,9.10%,66400000.0,16.49%,526000000.0,6.05%
UNF,UniFirst Corp,29.475723,2.441494,6.186447,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFI,Cohen & Steers Total Return Real,12.643844,0.9647389999999999,1.023423,0_0_0_0,0_0_0_0,5106600.0_164.68%_0_0,5106600.0_164.68%_0_0,0,0,0,0,0,0,0,0,5106600.0,164.68%,0,0,5106600.0,164.68%,0,0
LII,雷诺士,28.269949,-49.204411,7.791312,138000000.0_19.13%_1175000000.0_6.65%,37900000.0_-12.87%_835000000.0_5.22%,43200000.0_6.67%_892000000.0_-0.61%,103000000.0_1.77%_1052000000.0_4.19%,138000000.0,19.13%,1175000000.0,6.65%,37900000.0,-12.87%,835000000.0,5.22%,43200000.0,6.67%,892000000.0,-0.61%,103000000.0,1.77%,1052000000.0,4.19%
CIF,CIF基金,0.0,0.990748,-0.002845,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSB,"Franklin Financial Network, Inc.",16.546311,1.59629,2.3177369999999997,10169000.0_14.59%_0_0,10052000.0_26.70%_0_0,2402000.0_-66.54%_0_0,8889000.0_24.55%_0_0,10169000.0,14.59%,0,0,10052000.0,26.70%,0,0,2402000.0,-66.54%,0,0,8889000.0,24.55%,0,0
MRRL,UBS AG (London Branch),0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WNS,WNS (Holdings) Ltd ADS,27.901073999999998,5.425177,1.8264529999999999,22384000.0_34.07%_200000000.0_10.91%,24528000.0_592.93%_202999999.99999997_27.19%,26286000.0_46.21%_189000000.0_29.68%,18926000.0_50.21%_187000000.0_24.55%,22384000.0,34.07%,200000000.0,10.91%,24528000.0,592.93%,202999999.99999997,27.19%,26286000.0,46.21%,189000000.0,29.68%,18926000.0,50.21%,187000000.0,24.55%
NWN,西北天然气,0.0,2.4135459999999997,-2.0332529999999998,-998000.0_-136.57%_0_0,41537000.0_3.04%_0_0,-90167000.0_-418.89%_0_0,-8495000.0_-5.66%_0_0,-998000.0,-136.57%,0,0,41537000.0,3.04%,0,0,-90167000.0,-418.89%,0,0,-8495000.0,-5.66%,0,0
INFY,印孚瑟斯,18.267075,5.261564,1.111289,534000000.0_-1.29%_2831000000.0_6.79%,571000000.0_5.16%_2805000000.0_9.19%,796000000.0_45.52%_2755000000.0_8.00%,578000000.0_7.24%_2728000000.0_5.45%,534000000.0,-1.29%,2831000000.0,6.79%,571000000.0,5.16%,2805000000.0,9.19%,796000000.0,45.52%,2755000000.0,8.00%,578000000.0,7.24%,2728000000.0,5.45%
KRE,区域银行指数ETF-SPDR KBW,0.0,0.0,-0.72132,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
