code,name,pe,pb,eps,description
ARA,"American Renal Associates Holdings, Inc.",0.0,-9.895506,-0.292049,"American Renal Associates Holdings, Inc.于2010年03月18日在特拉华成立。该公司是美国最大的透析服务供应商，致力于与医生合作,给遭受高级阶段痛苦的慢性肾脏疾病的病人提供高品质的护理和临床疗效。"
TMV,债券20+国债指数ETF-Direxion三倍做空,0.0,0.0,0.0,0
MFM,MFS Municipal Income Trust,22.622235,0.9358280000000001,0.298379,"MFS Municipal Income Trust is a  closed-end management company. The Trust's investment objective is to provide a high level of current income through investment in fixed-income securities, exempt from federal taxes."
NOMD,Nomad Foods Limited,17.195813,1.910291,1.174123,Nomad Foods Limited于2014年4月1日在英属维京群岛注册成立.从净销售额来看，他们是西欧品牌的冷冻食品领先的制造商和分销商。他们的产品主要是通过大型食品零售商英国“Birds Eye”和爱尔兰“IGLO”品牌在德国和欧洲大陆以及“Findus”在意大利和圣马力诺销售。
USDU,WisdomTree Bloomberg U.S. Dollar Bullish Fund,0.0,0.0,0.0,0
GLOP,GasLog Partners LP,13.298792,1.355428,1.8798700000000002,"GasLog is a growth-oriented limited partnership formed to own, operate and acquire LNG carriers engaged in LNG transportation under long-term charters, which we define as charters of five full years or more. Our initial fleet of three LNG carriers, which will have charter terms expiring in 2018 and 2019, will be contributed to us by GasLog, which will control us through its ownership of our general partner. GasLog was founded and is effectively controlled by its chairman, Peter G. Livanos, whose family’s shipping activities commenced more than 100 years ago."
CZZ,科桑,8.149429,0.28544200000000003,0.8147810000000001,Cosan Limited是一家符合百慕大法律规定成立于2007年4月30日的不确定期限的有限责任豁免公司。它通过其上游部门的合资公司——Raízen Energia来从甘蔗中生产糖和乙醇，以及用甘蔗渣生产能源。所有这些设备都在巴西中南部地区，这些地区也是世界上甘蔗产量最多的地区之一，主要是因为其肥沃的土壤、地势、气候、附近的研究开发组织和技术设施完善。它的产品主要以甘蔗为原料，因为它生产成本低、比玉米和甜菜这种能源资源效率更高，所以甘蔗是生产糖和乙醇最好的原料。甘蔗是该公司的主要原材料。尽管寒冷干燥的冬季对于甘蔗的蔗糖浓度至关重要，但是由于该地区温暖且温度稳定，湿度高，是最适合热带高密草原生长的地方。巴西中南部地区的气候环境对于甘蔗的生长是最好不过了。
SQNS,Sequans Communications,0.0,17.14927,-0.364516,Sequans Communications S.A. Ame (SQNS)2003年成立于法国巴黎；是4G无线通讯技术设计、研发和产品供应商。
PML,太平洋投资管理市政收益基金2,11.930681,1.08139,1.100524,"PIMCO Municipal Income Fund II is a diversified, closed-end management investment company, which seeks to provide income exempt from federal income tax."
CELP,Cypress Energy Partners LP,11.644188,3.125655,0.704214,"Cypress Energy Partners, L.p.成立于2013年9月19日，是服务于能源公司在北美.他们是目前美国陆上石油和天然气生产商和货运提供给生产商和管道公司以及水和与社署设施环境服务的独立管道检测和诚信服务的多元化合作公司。"
SNV,西诺乌斯金融,18.035449,2.071939,2.786734,"Synovus Financial, is a registered bank-holding company. Co. provides integrated financial services including banking, financial management, insurance, mortgage and leasing services through 40 wholly-owned bank subsidiaries."
NBR,纳伯斯,0.0,0.8522350000000001,-1.9859669999999998,"<p>纳伯斯实业成立于2001年12月11日,是一个陆地钻井承包商。该公司也是美国和加拿大一个土地井修井承包商。公司市场拥有约499个土地钻井平台，在美国本土48个州,阿拉斯加、加拿大、南美、墨西哥、中东、远东、南太平洋地区、俄罗斯和非洲进行石油和天然气陆地钻井操作。</p>"
ANH,安沃思抵押,14.817672,0.8793700000000001,0.326637,"<p>安沃思抵押资产公司成立于1997年10月20日,是一个房地产投资信托(REIT)。该公司主要在美国从事商业的投资,或美国机构抵押贷款支持证券(MBS)。公司的业务包括投资组合,包括机构抵押贷款支持证券(MBS)和无人担保抵押贷款支持证券(MBS无人担保)。大约有99.99%的公司的总投资组合包括MBS机构。在2012年12月31日,公司持有的机构抵押贷款资产摊余成本约90.2亿美元,主要由大约70.7亿美元的MBS机构浮动利率和固定利率大约19.5亿美元的MBS机构。</p>"
EMAG,Market Vectors Emerging Markets Aggregate Bond ETF,0.0,0.0,0.0,0
IVZ,美国景顺集团,8.444986,1.124822,2.858501,<p>景顺在1978年于美国成立，由9名合伙人买下其雇主1间在南部的银行之退休管理部门而开展业务。在1997年，景顺与基地位于候斯顿的AIM Management Group，合并为AMVESCAP PLC。在2007年5月23日，股东决议把公司改名为Invesco Ltd。景顺是一间具领导地位的独立环球投资管理公司，致力为世界各地的投资者实现投资目标。透过结合各投资团队的独特投资管理能力，景顺为全球零售，机构及高资产值客户提供多种投资策略及工具。景顺于全球20个国家设有办事处，并在纽约证券交易所上市，代号为IVZ。</p>
NM,Navios海事控股,0.0,0.180446,-0.013031000000000001,Navios Maritime Holdings Inc.是一个全球性的、高度整合的海运运输和物流公司，致力于干燥大型商品（包括铁矿石、煤炭和谷物）的运输和转运。60多年来，纳维奥斯海运控股公司拥有丰富内部的船舶管理经验，因为它曾与原材料生产商、农业贸易商、出口商、工业终端用户、船东和租船人等合作。纳维奥斯海运控股公司目前核心团队(不包括那些纳维奥斯物流公司)，平均年龄约为7.4年，由61只船只组成，载重量630万吨。
SCTO,Global X JPMorgan US Sector Rotator Index ETF,0.0,0.0,0.0,0
VXX,短期VIX指数期货ETN,0.0,0.0,-0.39899999999999997,"本基金所追踪之指数为S&P 500 VIX Short-Term Futures Total Return Index，在扣除各种费用和支出之前追求达到和指数一样的投资表现。该指数提供投资人暴险于作多近一月期和近二月期VIX短期期货的管道，该指数所持有的期货合约会不断换约或展期。
风险提示:投资人必须要留意发行者的信用风险。"
TGP,Teekay LNG Partners L.P. Un,0.0,0.841993,-0.054027,Teekay Lng Partners L.p.是一家国际液化天然气(LNG)、液化石油气（LPG）和原油海运服务的供应商。公司于2004年由Teekay公司成立，以拓展LNG船业这一块的业务。Teekay公司是全球最大的中型原油游轮的业主和运营商。公司主要的发展战略为建立长期、固定利率的合同，集中于LNG和LPG的运营商队伍的扩大。公司打算继续其做法，只有公司拿到长期项目合同后，才收购需要的LNG和LPG运营商，而不是投机预订。在实施发展战略过程中，公司可能从事船只收购或业务收购或与合作伙伴合资。随着全球LNG和LPG业务的扩大，这将促使公司得到更多的机会。公司正利用其专业知识、关系和Teekay公司机器附属公司的声誉，获取LNG和LPG业务的机会，并会考虑其具有竞争力一块的机会。
EQT,EQT corp,54.052114,1.157651,0.9463090000000001,<p>公平资源公司是一家美国综合能源公司。公司的业务主要由三个部分组成：生产业务，中游业务和流通业务。公司生产部门主要从事部分从事天然气和阿巴拉契亚盆地原油的勘探，开发和生产，这部分业务主要位于肯塔基州，西弗吉尼亚州，弗吉尼亚和宾夕法尼亚州。截至2009年，公司已拥有4.1万亿立方英尺的已探明储量。公司中游业务主要是为在阿巴拉契亚盆地第三方开发公司提供能源的收集，处理，传输和存储服务，公司拥有大约10650英里收集管线和970公里的输电线路。流通业务主要在宾夕法尼亚州西南部，西弗吉尼亚和肯塔基州东部从事天然气的分销业务，客户对象主要是住宅、商业和工业用户；大约有257300个住宅用户与18600个商业和工业用户。公司成立于1925年，总部在宾夕法尼亚州的匹兹堡。</p>
SGU,Star Gas Partners L.P.,10.370438,1.49569,0.924744,"Star Gas Partners is a home heating oil distributor and services provider operating through Petro Holdings, Inc. (Petro) and its subsidiaries. Co. also markets other petroleum products, including diesel fuel and gasoline to commercial customers."
NXN,Nuveen New York Select Tax-Free,30.099892999999998,0.916643,0.424254,"Nuveen New York Select Tax-Free Income Portfolio is a closed-end, diversified management investment company. As of Mar 31 2006, the Fund's total assets comprised of $ and the Fund's investment portfolio was valued at $54,371,171."
GVA,花岗岩建筑,29.886404,1.621707,1.490979,"Granite Construction is a heavy civil construction contractor in the U.S., serving both public and private sector clients. Co. also owns a number of construction materials processing plants as well as heavy construction equipment fleets."
HIE,Miller/Howard High Income Equity Fund Common Shares of Beneficial Interest,4.364261,0.0,2.91,0
EFF,Eaton vance Floating-Rate Income,0.0,0.0,-0.09,0
APU,Amerigas Partners L.P.,23.531485999999997,5.6148419999999994,1.679452,"AmeriGas Partners is engaged in retail propane distribution through its main operating subsidiary AmeriGas Propane, L.P., and its AmeriGas Eagle Propane, L.P subsidiary.  Co. also sells, installs and services propane appliances, including heating..."
BBY,百思买,23.743844,6.705406,3.456896,<p>BEST BUY 是全球最大的家用电器和电子产品的零售和分销及服务集团。BEST BUY 企业集团包括 BEST BUY 零售、音乐之苑集团、未来商场公司、Magnolia Hi-Fi 、以及热线娱乐公司、Future Shop、五星电器。BEST BUY 在北美同行业中处于领先地位，着眼于企业展望、使命和价值观。BEST BUY 名列全美《财富》200 强第 66 位，全球 500 强企业第142位。BEST BUY 的发展宗旨是： BEST BUY 公司以物美价廉、易于使用的高科技娱乐产品提高生活品质。BEST BUY 坚信：遵循企业展望，执行企业使命“帮助顾客将科技与生活完美结合。”本着这一宗旨，从2002年下半年起，BEST BUY 零售不仅在全美境内，而且在加拿大都开设了分店；音乐之苑集团公司的分店遍布全美，波多黎各以及美属维尔京群岛；未来商场公司在加拿大各省都有分店；Magnolia Hi-Fi 是立足美国本土的顶级名牌电子产品专营店，其中热线娱乐是BEST BUY音乐和娱乐产品汇总的品牌名称。</p>
