code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_radio_3,grow_radio_6,grow_self_3,grow_self_6,max_price,max_price_radio,price,price_week_3,vol_radio,volume_3,volume_6,week_3_rs,week_6_rs,year
GYC,Corporate Asset Backed Corp CABC,22.22,22.2165,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.017999515867143646,0.010785415321092921,-0.42100000000000054,0.2442666666666682,24.75,0.10236363636363636,22.2165,22.4623,0.7479984750285931,6113.333333333333,3497.3333333333335,-0.017224507247103383,0.001317210597824206,4
SIL,Silver Miners Etf,23.83,23.87,0.0,0.0,-5.89,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.01813889845656431,0.005676215917681392,-0.4432999999999983,0.13333333333333405,53.05,0.5581508011310085,23.4401,23.866699999999998,0.0331875162746474,607070.3333333334,587570.3333333334,-0.013257324687356783,-0.008990534924127809,4
SPDW,SPDR S&P World Ex-US ETF,29.64,29.83,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.014124456727801597,0.005622385915080131,-0.43333333333333357,0.16999999999999935,33.82,0.1277350680070964,29.5,30.113333333333333,-0.12525789156651174,3275161.0,3744144.6666666665,-0.01289701601488349,-0.004120265725411181,4
SMLF,iShares FactorSelect MSCI USA Small-Cap ETF,41.84,41.74,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,179,-0.022176351805911192,-0.006736920704375788,-0.9633333333333312,-0.3004333333333354,44.86,0.0784663397235844,41.34,42.27666666666667,0.18909964979879185,132084.0,111079.0,-0.01617734842403305,-0.016796992783347932,3
SPHD,PowerShares S&P 500 High Dividen,41.83,41.73,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.004768347632956152,0.003971440802119838,-0.2027333333333369,0.16666666666666904,43.25,0.03649017341040468,41.6718,41.543933333333335,-0.11143773119848471,1202148.3333333333,1352914.0,-0.001313401448999994,-0.004769792115690549,4
PST,ProShares UltraShort Lehman 7-10,23.85,23.79,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,0.004170832691196443,0.007540737077889041,0.0966666666666652,0.1733333333333332,30.19,0.21199072540576355,23.79,23.659999999999997,0.5916083289128631,355053.3333333333,223078.33333333334,0.009800924984662994,-0.0003564547630996451,4
CMRE,Costamare,5.92,5.89,19.191418,0.485171,0.306908,14300000.0_-37.96%_90577000.0_-13.75%,19167000.0_-16.72%_92754000.0_-12.10%,2670000.0_124.26%_101000000.0_-8.64%,24143000.0_16.79%_101000000.0_-14.36%,14300000.0,-37.96%,90577000.0,-13.75%,19167000.0,-16.72%,92754000.0,-12.10%,2670000.0,124.26%,101000000.0,-8.64%,24143000.0,16.79%,101000000.0,-14.36%,252,-0.04409734878311763,-0.012374004596226831,-0.29000000000000004,-0.09333333333333342,24.18,0.7547559966914805,5.93,6.146666666666666,0.09397626667915206,1892610.6666666667,1730029.0,-0.040414967008789306,-0.019418831140763444,4
RXI,iShares S&P Global Consumer Disc,114.83,114.9,6.034664,0.0,19.040001,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.020204826012921968,0.003367983739598483,-2.4100000000000015,0.3983666666666655,120.3201,0.06150343957493382,112.92,116.15333333333332,0.11313038955809818,88465.66666666667,79474.66666666667,-0.016911122408250153,-0.007089629123659731,4
MOTI,Market Vectors Morningstar International Moat ETF,31.58,31.672,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,170,-0.016108397452726617,0.004210653858686081,-0.5333333333333327,0.136466666666666,36.79,0.13911388964392493,31.672,32.2147,0.17184849129273877,82656.33333333333,70535.0,-0.014759885724513559,-0.004380951850623239,3
WH,WSP控股,52.62,52.76,0.0,0.750985,-4.6,21000000.0_-56.25%_321000000.0_22.52%,39000000.0_18.18%_236000000.0_5.83%,0_0_0_0,0_0_0_0,21000000.0,-56.25%,321000000.0,22.52%,39000000.0,18.18%,236000000.0,5.83%,0.0,0,0.0,0,0.0,0,0.0,0,20,-0.01519502114034814,-0.00954447977652184,-0.8566666666666668,-0.5466666666666645,63.38,0.171662985168823,52.5,53.50666666666667,-0.0795803325089817,3480744.0,3781692.3333333335,-0.011832790384292254,-0.01925231847172329,0
IBCE,iShares iBonds Mar 2023 Corporate ex-Financials ETF,23.38,23.4,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.0017789957531769473,-0.0031755822758725363,-0.04176666666666762,-0.0751333333333335,25.415,0.07928388746803071,23.4,23.456166666666665,-0.4897004043427043,5342.666666666667,10469.666666666666,0.002058669033598213,-0.012552749274811169,4
HEFA,iShares Currency Hedged MSCI EAFE ETF,29.05,29.16,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,243,-0.010520235779478653,0.005114306598548799,-0.3133333333333326,0.14833333333333462,30.74,0.06245933636955102,28.82,29.393333333333334,0.32614553644390404,2439679.0,1839676.6666666667,-0.008460434391737107,-0.005098204232631879,4
KOP,科佩斯控股,32.03,32.03,28.542837,7.503338999999999,1.122173,1000000.0_-94.95%_436000000.00000006_15.34%,23700000.0_415.22%_405999999.99999994_17.17%,-13800000.0_-319.05%_366000000.0_16.89%,19900000.0_67.23%_385000000.0_3.69%,1000000.0,-94.95%,436000000.00000006,15.34%,23700000.0,415.22%,406000000.0,17.17%,-13800000.0,-319.05%,366000000.0,16.89%,19900000.0,67.23%,385000000.0,3.69%,252,-0.009784834172359369,-0.026805559463771892,-0.33999999999999986,-0.9500000000000005,50.9,0.3709233791748526,32.02,31.74,-0.3260753398397693,678506.0,1006798.0,-0.005939876146616966,-0.03241350001473788,4
CLI,麦克凯利房地产,20.39,20.28,25.839003,1.231475,0.78486,1501000.0_103.84%_127000000.0_-20.61%,50688000.0_123.01%_141000000.0_-6.20%,5411000.0_-67.72%_142000000.0_-6.91%,44703000.0_565.41%_158000000.0_-11.61%,1501000.0,103.84%,127000000.0,-20.61%,50688000.0,123.01%,141000000.0,-6.20%,5411000.0,-67.72%,142000000.0,-6.91%,44703000.0,565.41%,158000000.0,-11.61%,252,0.0005873215547068123,-0.022859421685514174,-0.00666666666666534,-0.4933333333333323,29.29,0.3086377603277569,20.25,20.400000000000002,0.1806956111624558,2498420.0,2116057.6666666665,0.0014639253264480238,-0.03074944981652669,4
DGS,Wisdomtree Emerging Markets Smal,43.12,43.36,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.026617610543680673,0.004906495231912966,-1.2133333333333336,0.21666666666666856,56.97,0.2503071792171318,42.71,43.97,-0.22171384270687264,456439.6666666667,586467.6666666666,-0.02542365727969984,-0.013177256178358859,4
IDV,iShares Dow Jones International,31.6,31.79,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.011993190054383403,0.0023593471579889734,-0.3966666666666659,0.07833333333333077,40.89,0.2223037417461482,31.8,32.17333333333333,0.09941068978217084,1974166.3333333333,1795658.6666666667,-0.009952258850884814,-0.004267668956648347,4
AEB,Aegon NV Floating Rate,23.13,23.11,20.973169,1.7270869999999998,1.101884,246000000.0_-61.03%_8700000000.0_-23.25%,246000000.0_-35.05%_8700000000.0_-44.23%,967000000.0_54.72%_14346000000.0_55.68%,494000000.00000006_44.02%_12581000000.0_-26.62%,246000000.0,-61.03%,8700000000.0,-23.25%,246000000.0,-35.05%,8700000000.0,-44.23%,967000000.0,54.72%,14346000000.0,55.68%,494000000.00000006,44.02%,12581000000.0,-26.62%,252,-0.01560393268246574,-0.006952165898832626,-0.39000000000000057,-0.17466666666666816,25.34,0.08800315706393057,23.11,23.586666666666662,0.6230998234844692,82144.0,50609.333333333336,-0.01299633223732386,-0.018776942877437575,4
EURL,Direxion Daily FTSE Europe Bull 3X Shares,28.01,28.77,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,245,-0.05350765822955148,0.016632209091971807,-1.754399999999998,0.5333333333333327,46.84,0.4016481639624253,28.0268,29.878933333333332,0.15806659735244424,166332.33333333334,143629.33333333334,-0.05808445186378127,0.0074128105989217,4
RVNU,Deutsche X-trackers Municipal Infrastructure Revenue Bond ETF,25.81,25.87,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.003950272676230217,0.00024869658853080213,-0.10313333333333337,0.006533333333333502,28.06,0.07911617961511044,25.84,25.986866666666668,0.27776305021841624,36953.333333333336,28920.333333333332,-4.0737398273258306e-05,-0.01348913439661741,4
DBEF,db X-trackers MSCI EAFE Hedged,31.34,31.48,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.01047781973633933,0.00488199958216196,-0.336666666666666,0.15333333333333363,32.9,0.05410334346504552,31.12,31.743333333333336,-0.2511361693338819,2359184.6666666665,3150352.0,-0.008584455456365605,-0.005232911079473016,4
SYV,SPDR MFS Systematic Value Equity ETF,69.7,69.655,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,228,-0.002383454968977512,0.004789139506764166,-0.16623333333333315,0.3316666666666587,70.44,0.011144236229415056,69.655,69.41976666666666,-0.38350973474454464,7863.333333333333,12755.0,0.0012612482692618138,-0.004040204712737872,4
BRC,布雷迪,41.94,41.9,23.992679000000006,2.897142,1.746366,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.018954223233772553,0.03366896046783581,-0.8266666666666632,1.3333333333333333,46.45,0.10075349838536059,41.77,42.656666666666666,-0.6447697768353606,821998.0,2313986.6666666665,-0.014360182455682926,0.022076388670453723,4
TPL,Texas Pacific Land Trust Sub Sha,842.21,839.1,49.250022,42.789122,17.037556,52503000.0_158.00%_73844000.0_128.67%,43791000.0_127.38%_60007000.0_97.35%,18359400.0_68.32%_35375200.0_121.61%,26404699.999999996_195.70%_42476500.0_197.75%,52503000.0,158.00%,73844000.0,128.67%,43791000.0,127.38%,60007000.0,97.35%,18359400.0,68.32%,35375200.0,121.61%,26404700.0,195.70%,42476500.0,197.75%,252,-0.004501881156555439,-0.0008556852607476089,-4.166666666666667,-0.7599999999999909,862.56,0.03774809868299011,830.0,849.8566666666666,0.012249727397164931,58174.666666666664,57470.666666666664,0.00018998906315766118,-0.0076916823068499665,4
KMX,车美仕,70.8,70.78,17.291541,3.549475,4.093331,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.03696556758319772,-0.0022058084225262623,-2.8133333333333326,-0.19333333333333277,80.52,0.1289120715350223,70.14,71.89999999999999,0.7694163995605846,10053992.666666666,5682095.333333333,-0.031421371630024654,-0.009199883842321179,4
WFT,Weatherford International Ltd,2.87,2.83,0.0,-2.07634,-2.726518,-259000000.0_-56.97%_1448000000.0_6.24%,-242000000.0_45.37%_1423000000.0_2.67%,-1934000000.0_-255.51%_1490000000.0_5.97%,-250999999.99999997_85.87%_1460000000.0_7.67%,-259000000.0,-56.97%,1448000000.0,6.24%,-242000000.0,45.37%,1423000000.0,2.67%,-1934000000.0,-255.51%,1490000000.0,5.97%,-251000000.0,85.87%,1460000000.0,7.67%,252,0.006945498137787488,0.02947793034461479,0.01833333333333309,0.06999999999999984,24.06,0.8892352452202826,2.665,2.725,-0.4366192901962723,54294196.0,96372124.66666667,0.00904230134590789,0.01977189430766639,4
EEMV,iShares MSCI Emerging Markets Mi,56.51,56.6,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.014597865066510222,0.006023479640690828,-0.8633333333333345,0.34500000000000125,65.47,0.14403543607759278,56.04,57.376666666666665,-0.5749111115199063,1594449.3333333333,3750861.0,-0.014043968215344224,-0.009639116596238471,4
IQI,IQI市政收入基金,11.33,11.29,22.491788,0.852643,0.501961,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.01286865986824439,-0.008957192946598842,-0.14816666666666656,-0.10666666666666676,14.02,0.1993223965763195,11.2255,11.398499999999999,0.6149470188809487,798566.0,494484.3333333333,-0.009233043287309568,-0.018909140733260218,4
EWO,奥地利ETF-iShares MSCI,22.46,22.54,3.491585,0.546658,6.45552,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.018096322851839288,0.00784572407948561,-0.4233666666666653,0.18026666666666577,27.26,0.18268525311812178,22.28,22.646666666666665,0.21600142728290928,613418.0,504455.0,-0.014736989607927862,0.0015093303816169276,4
GURU,Global X Top Guru Holdings Index,31.65,31.5138,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.01746764177972685,3.253823777088725e-05,-0.5651999999999996,-0.00333333333333267,32.75,0.049160305343511436,31.14,31.7835,-0.0666817232228559,22040.0,23614.666666666668,-0.012726610967410344,-0.009432918381347242,4
RYT,Rydex ETF Trust Rydex S&P Equal,160.17,159.75,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.02414837764897565,0.00041969126350871927,-3.9985999999999913,0.060000000000002274,169.74,0.07762342406032761,156.5642,162.42140000000003,1.141381982581838,510281.3333333333,238295.33333333334,-0.02258737742785825,-0.009258226443407763,4
VTA,Invesco Dynamic Credit Opportu,11.25,11.2,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.010908772929804118,-0.0005651061081230912,-0.125,-0.006666666666667116,13.02,0.13863287250384024,11.215,11.318333333333333,0.28025890000241804,847176.3333333334,661722.6666666666,-0.004404364513047702,-0.008775108387398355,4
CFR,库伦佛寺银行,106.44,106.25,16.867931,2.145386,6.298935,111000000.00000001_30.14%_314000000.0_9.27%,106000000.0_25.36%_314000000.0_10.55%,101000000.0_20.07%_306000000.0_7.04%,93131000.0_16.10%_290000000.0_6.73%,111000000.0,30.14%,314000000.0,9.27%,106000000.0,25.36%,314000000.0,10.55%,101000000.0,20.07%,306000000.0,7.04%,93131000.0,16.10%,290000000.0,6.73%,252,-0.009752174322599212,-0.005466890374975432,-1.0866666666666684,-0.6300000000000002,118.92,0.10275815674402959,106.7,105.48333333333333,-0.24740997338679496,1578146.6666666667,2096954.0,-0.004119350699624019,-0.014141597462204532,4
EMF,邓普顿新兴市场基金,13.83,13.98,2.926016,0.761862,4.7778269999999985,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.015275827493041634,0.008419369717270636,-0.2233333333333339,0.11783333333333228,19.42,0.290422245108136,13.78,14.153333333333334,-0.4272255246007305,159953.0,279260.0,-0.017261030462231607,-0.007438327547338377,4
VEU,非美地区ETF-Vanguard FTSE,50.0,50.3,7.626255,0.574023,6.595636,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.017533562254392482,0.006781920027786649,-0.9116666666666665,0.3466666666666664,58.89,0.15562913907284767,49.725,50.805,-0.2120189766526727,10018674.666666666,12714360.333333334,-0.015571864345638743,-0.005433556491894358,4
PBP,PowerShares S&P 500 BuyWrite Por,22.38,22.35,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.009461866106189843,0.002955769226344123,-0.21376666666666586,0.06666666666666525,22.99,0.03789908655937355,22.1187,22.412900000000004,-0.02207715655654765,370518.6666666667,378883.3333333333,-0.007309614814444375,-0.006899851600369965,4
VEA,EAFE指数ETF-Vanguard MSCI,41.6,41.89,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.015797860204195022,0.0058587524622226205,-0.6832999999999979,0.25,47.88,0.13450083542188807,41.4401,42.3267,-0.05222139833851997,34532676.666666664,36435383.333333336,-0.014527583216384636,-0.004263826419798099,4
IJJ,iShares S&P Mid-Cap 400 Value ETF,164.82,164.55,19.094138,1.08796,8.617828,0_0_0_0,58041400.0_-80.97%_31723200.0_47.16%,58041400.0_-80.97%_31723200.0_47.16%,98372200.0_-46.65%_25068700.0_-5.18%,0.0,0,0.0,0,58041400.0,-80.97%,31723200.0,47.16%,58041400.0,-80.97%,31723200.0,47.16%,98372200.0,-46.65%,25068700.0,-5.18%,252,-0.013435674761351393,1.8433264248455285e-05,-2.2666666666666706,0.0,170.06,0.03786898741620603,163.62,165.12333333333333,0.16245016439086518,327045.6666666667,281341.6666666667,-0.008865641271958819,-0.008998372815309847,4
CYB,人民币ETF-WisdomTree Dreyfus,25.07,25.03,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,0.0018790177239333945,-0.0003098285193269962,0.04666666666666449,-0.008033333333332374,27.44,0.07762390670553945,25.31,25.319999999999997,0.14281345565749234,18685.0,16350.0,0.0010354265252450973,-0.008357001209341203,4
SCHD,Schwab US Dividend Equity ETF,52.95,52.76,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.011286177696605103,0.00821026178750942,-0.6049999999999992,0.4366666666666674,54.58,0.04131550018321721,52.325,52.67166666666666,0.04875472787921543,2604947.3333333335,2483848.0,-0.007433688125525095,-0.0009171379557326075,4
CRC,California Resources Corporation,45.13,44.39,0.0,-2.72039,-8.102554,-63000000.0_-34.04%_716000000.0_51.37%,9000000.0_-82.69%_646000000.0_24.95%,-135000000.0_-75.32%_596000000.0_18.96%,-132000000.0_-124.18%_509999999.99999994_8.51%,-63000000.0,-34.04%,716000000.0,51.37%,9000000.0,-82.69%,646000000.0,24.95%,-135000000.0,-75.32%,596000000.0,18.96%,-132000000.0,-124.18%,510000000.0,8.51%,205,0.01523382891123074,-0.023964392261798365,0.436633333333333,-1.1033333333333317,94.8,0.5566466244725738,42.0299,45.566633333333336,0.1706694186238455,8103684.333333333,6922265.333333333,0.03296362632167085,-0.023146744908681183,3
EFR,Eaton Vance Senior Floating-Rate,13.88,13.83,14.346339000000002,0.903145,0.964009,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.006662603851518892,-6.146572104012979e-05,-0.09333333333333312,-0.000866666666665831,15.58,0.11489088575096283,13.79,13.943333333333333,-0.020975433212212326,563567.3333333334,575641.6666666666,-0.002996197445675419,-0.010413851741157438,4
VOC,Voc Energy Trust,5.58,5.53,11.171717,1.277669,0.495,3060000.0_-14.29%_3284500.0_26.29%,1870000.0_37.50%_2030100.0_33.56%,1615000.0_-5.00%_1738500.0_-12.31%,1870000.0_22.22%_2140300.0_26.16%,3060000.0,-14.29%,3284500.0,26.29%,1870000.0,37.50%,2030100.0,33.56%,1615000.0,-5.00%,1738500.0,-12.31%,1870000.0,22.22%,2140300.0,26.16%,252,0.019921690858827928,-0.03454862538017091,0.11000000000000003,-0.19666666666666663,16.91,0.6611472501478415,5.73,5.63,-0.3612874799272303,123699.66666666667,193670.33333333334,0.031022638136337415,-0.04336675833695173,4
ZBH,Zimmer Biomet Holdings Inc,127.34,126.91,15.194005,2.144329,8.352636,185000000.0_0.43%_2007999999.9999998_2.98%,176000000.0_-41.13%_2018000000.0_2.29%,"1231000000.0_1,666.43%_2073999999.9999998_3.04%",98800000.0_-37.43%_1818000000.0_-0.80%,185000000.0,0.43%,2008000000.0,2.98%,176000000.0,-41.13%,2018000000.0,2.29%,1231000000.0,"1,666.43%",2074000000.0,3.04%,98800000.0,-37.43%,1818000000.0,-0.80%,252,-0.01129348272770662,0.018000239561109216,-1.4733333333333292,2.2566666666666655,132.49,0.04566382368480648,126.44,128.83333333333334,-0.3152075109838706,3455643.0,5046263.0,-0.008869664735118157,0.010880963052200902,4
WBID,WBI SMID Tactical Select Shares,23.562,23.5741,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,216,-0.011557544788554405,-0.001728679047674905,-0.28029999999999805,-0.043066666666666954,25.58,0.07841673182173561,23.5741,23.7607,-0.7737838450098002,15311.666666666666,67686.0,-0.011248658856314134,-0.015561808427277751,4
FPX,First Trust US IPO Index Fund,71.25,71.22,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.019108449306984823,-0.0038569525024426364,-1.4038333333333384,-0.29666666666666686,75.68,0.07399577167019038,70.08,72.21283333333332,-0.15531527809776516,283528.0,335661.3333333333,-0.01660208086337133,-0.014597715290190362,4
SFL,Ship Finance International Ltd,13.74,13.68,15.420287,1.26255,0.887143,15766000.0_-21.61%_96718000.0_3.12%,24655000.0_-23.63%_91829000.0_-4.64%,20085000.0_-29.60%_95650000.0_-3.37%,28731000.0_-10.96%_93387000.0_0.39%,15766000.0,-21.61%,96718000.0,3.12%,24655000.0,-23.63%,91829000.0,-4.64%,20085000.0,-29.60%,95650000.0,-3.37%,28731000.0,-10.96%,93387000.0,0.39%,252,-0.004818753692698041,-0.014152888215743184,-0.06666666666666703,-0.19999999999999987,19.79,0.31430015159171293,13.57,13.766666666666666,-0.4590407710014622,2418441.0,4470653.0,-0.0016255661623299535,-0.019366758792549562,4
EPP,亚太地区（除日本）ETF-iShares MSCI,43.25,43.47,7.171962,0.678276,6.061103,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.01547409047725141,-0.0007092729686428249,-0.6966666666666654,-0.043333333333331815,51.52,0.1651785714285715,43.01,44.11333333333334,-0.16960056401727566,1536682.6666666667,1850534.3333333333,-0.016269349834354987,-0.011356117449051108,4
ICOL,iShares MSCI Colombia Capped ETF,13.542,13.55,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.011768966821385606,-0.006929974140904289,-0.16330000000000014,-0.09500000000000064,28.36,0.5232686882933709,13.5201,13.703366666666668,-0.5878803322176328,123455.66666666667,299562.6666666667,-0.0004314652743870999,-0.017332878797539825,4
MDLY,Medley Management,5.34,5.32,0.0,-2.854091,-0.402242,-2459000.0_-144.75%_15151000.0_-7.81%,-9641000.0_-307.33%_14396000.0_2.86%,2614000.0_-60.99%_18469000.0_1.19%,4550000.0_274.79%_16652000.0_-11.80%,-2459000.0,-144.75%,15151000.0,-7.81%,-9641000.0,-307.33%,14396000.0,2.86%,2614000.0,-60.99%,18469000.0,1.19%,4550000.0,274.79%,16652000.0,-11.80%,209,-0.0016408320807897523,5.989817310571993e-05,-0.00916666666666662,0.0,16.9,0.6850591715976331,5.3225,5.2908333333333335,-0.40725969257482325,104232.0,175847.66666666666,0.0022633701519162333,-0.003506645476037256,4
JHML,John Hancock Multifactor Large Cap ETF,37.06,36.97,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,159,-0.013724070040479208,0.0026781123507757655,-0.5156333333333336,0.09999999999999905,37.87,0.034327964087668264,36.57,37.080033333333326,6.970283695974878,868025.0,108907.66666666667,-0.0076677751018208095,-0.006450562454649689,3
