code,name,pe,pb,eps,count,end,max,mean,min,price_end,price_middle,price_start,start,,std,volume_end,volume_start,,year
TRP,TransCanada,211.238102,2.457022,0.21,252,41.5,53.78,30.80809524,6.88,44.31904762,33.06571429,15.03952381,19.44,,12.99804807,14913963.6,2498061.905,,21
SDR,SandRidge Mississippian Trust II,7.254498,1.737351,0.215039,78,1.48,23.09,6.500896154,0.8512,1.363457692,3.838461538,14.30076923,21.8,-20.32,6.373503524,3668137.897,6715076.923,-3046939.026,6
XRX,施乐,63.584443,1.299942,0.430923,144,27.5,75.48,41.13381944,18.2,37.27645833,38.32333333,47.80166667,53.52,,12.97303158,47675753.82,48618821.88,,12
SHO,Sunstone Hotel Investors Inc,35.171646,1.532092,0.466569,168,16.42,26.445,14.5321131,2.19,14.89482143,9.96125,18.74026786,15.035,,5.670632945,35287195.51,19476032.14,,14
UFI,仪化宇辉,18.910312,1.541537,1.732917,252,31.24,123.01,24.08071429,1.68,25.04535714,9.906666667,37.29011905,122.83,,21.40874472,1440660.524,1291970.635,,21
GSH,广深铁路,16.973004,0.734454,1.2891,252,21.4338,43.24,18.38349127,4.19,23.70761667,22.62214286,8.820714286,17.25,,8.586109016,533878.6587,723980.1587,,21
NMI,纽文市政收益基金,39.308546,0.979896,0.277039,252,10.8076,13.14,11.08432698,9,11.58274286,10.47380952,11.19642857,12.81,,0.865147775,321081.6587,185827.7778,,21
GIB,CGI Group Inc Cl A,23.421902,3.607985,2.785,240,64.18,65.57,19.87047917,3.75,40.5675,11.737375,7.3065625,6.125,,16.52771393,4097075.375,1514763.333,,20
CLB,Core Laboratories N.V.,55.274804,32.760794,2.061518,252,112.63,198.44,61.68838294,4.685,125.4255952,50.55136905,9.088184524,8.875,,52.79110921,9795654.492,7473941.27,,21
REK,ProShares Short Real Estate,0,0,0,103,15.3,49.91,25.52871456,15.1901,17.05893143,23.24073529,36.53558824,49.44,,9.155267992,540541.9423,353949.0196,,8
VIV,Telefonica Brasil S.A. ADS,8.528642,0.235908,1.164312,88,9.56,31.77,18.47693182,8.72,13.896,16.16655172,25.5262069,29.96,-20.4,6.063593517,39354333.5,29724638.64,9629694.864,7
KEN,Kenon Holdings Ltd,0,1.171344,-7.3763,44,16.04,31.25,14.06756136,7.95,18.25779333,11.16338667,12.68964286,15.63,,4.767178979,45381.13636,108866.0455,,3
PNC,PNC金融,12.330013,1.546304,11.59204,252,144.75,158.02,69.01777778,27.34,93.41821429,59.68345238,53.95166667,48.88,,25.20545583,71230920.96,24616475.4,,21
WBID,WBI SMID Tactical Select Shares,0,0,0,50,25.08,25.14,23.00393,20.0449,23.91101765,21.46417647,23.6761375,25.1,,1.523834921,236201.24,315520.32,,4
NAD,NAD股息市政基金,26.626424,0.888192,0.494997,233,13.1999,16.27,14.1254073,9.92,14.18474231,13.6925641,14.50376623,15,,1.123788948,3076963.607,1167207.759,,19
HUYA,虎牙,0,7.006679,-2.93287,5,26.2193,32.89,28.95786,25.45,27.12465,32.545,25.45,15.5,,3.414634446,77179600.67,114291579,,0
HHS,哈特-汉克斯,0,-76.445254,-0.984216,252,8,297.3,134.267579,8,49.19440357,176.9916667,176.6166667,109.8,,80.04986278,464787.7381,443405.9127,21381.8254,21
CCP,Care Capital Properties Inc,12.809524,1.616376,1.89,38,24.21,32.95,26.49105263,24.08,24.21,26.17692308,29.3025,30,-5.79,2.762382236,9287297.158,13927860.95,,3
PATI,"Patriot Transportation Holding, Inc.",14.535355,1.325214,1.417922,44,20.49,25.97,21.25893182,17.38,19.36253333,21.323,23.22214286,26.3,-5.81,2.243115197,70785,64864.59091,,3
TCRX,"THL Credit, Inc. 6.75% Notes due 2021",0,2.53223,-0.206469,46,25.53,25.99,25.42504348,24.4825,25.4342625,25.51208667,25.32816667,25.25,,0.292054417,43240.34783,94961.30435,,3
FEDU,四季教育,34.400083,2.090288,0.124709,11,4.375,9.75,6.770454545,4.26,4.73875,7.075,9.073333333,10.2,-5.825,1.882451134,534525.5,3066720.8,-83%,0
SGU,Star Gas Partners L.P.,10.370438,1.49569,0.924744,252,9.4301,25.51,10.15968294,1.38,7.31154881,3.735833333,19.43166667,22.13,-12.6999,7.112749237,1767009.627,3063193.651,-1296184.024,21
JFR,JFR基金,18.684898,0.881382,0.544825,175,10.324,15.1,11.61936571,5.25,11.10049153,11.04344828,12.72310345,15,,1.863743561,3930945.625,3274642.529,,14
ETO,Eaton Vance Tax-Advantaged Globa,9.199868,1.072193,2.763083,174,25.1507,35.97,22.76049943,10.32,23.65080862,19.39396552,25.23672414,20,,4.671586918,1006265.816,1068357.471,,14
XHB,房屋建筑商指数ETF-SPDR,5.704802,0,7.08,152,40.17,44.75,27.60075658,9.32,36.30254902,23.07872549,23.3374,45.81,,9.534696187,74191056.86,106099386.8,,12
C,花旗,0,0.982266,-2.301454,252,71.73,583.9,235.762877,14.2,50.96571429,261.4095238,394.9133929,122.7,,195.567455,597392826.6,37508951.45,,21
MCV,Medley Capital Corporation 6.125,0,3.917222,-1.827308,67,25.3391,25.5,24.72785522,21.83,25.14726522,24.70723636,24.31,25.05,,0.711155461,123607.2941,115299.9091,,5
ROP,儒博实业,28.334429,4.197553,10.468536,252,296.72,301.9,80.47464286,8.5,169.6084524,53.67422619,18.14125,16.75,,73.37849721,10279918.97,6934296.032,,21
IGD,IGD基金,10.05677,0.940735,0.750738,163,7.3,21.61,11.75699387,6.51,7.826545455,10.26296296,17.25425926,20,-12.7,4.696802713,7204207.329,5988374.074,1215833.255,13
BMY,施贵宝,243.459831,7.945414,0.246324,252,60.58,74.81,40.69561508,18.41,52.57261905,24.75952381,44.75470238,39.205,,16.41224199,195602904.7,134659145.2,,21
CNQ,加国自然资源,0,1.620851,-0.15,219,32.95,50.3,24.86531963,3.0425,31.56931507,33.62561644,9.401027397,3.5625,,13.08783159,65266183.44,52870508.26,,18
IHIT,Invesco High Income 2023 Target Term Fund,0,0,0,23,9.95,10.23,9.9963,9.79,9.9131125,10.02875,10.05428571,10,,0.103181689,1173860,1041338.182,132521.8182,1
ARD,Ardagh Group S.A.,25.562648,-2.963817,0.63139,19,16.12,23.99,19.82157895,15.87,17.28571429,20.39833333,22.20333333,21.95,-5.83,2.472482475,1793222.1,3201131,,1
FLC,FLC总回报基金,39.005093,0.960614,0.505575,177,19.75,25.93,19.13971751,6.7,20.08762712,16.07101695,21.26050847,25,,3.784581974,704653.5169,690832.9545,,14
EFT,Eaton Vance Floating Rate Income,17.077869,0.982064,0.864862,172,14.6972,20.01,15.41594302,7.94,14.3871069,15.15596491,16.72280702,20,,2.389621363,2682881.628,2911176.744,,14
CPLG,CorePoint Lodging Inc.,16.983325,0.822744,1.227086,5,20.58,27.89,24.096,20.58,20.715,25.58,27.89,26.44,-5.86,3.236607792,7378335,11122852,,0
LPX,路易斯安那太平洋,8.535679,2.357596,3.41742,252,29.01,29.61,15.83607143,1.56,18.29369048,14.5297619,14.6847619,24.94,,6.987537857,48092710.21,18591019.05,,21
CHN,中国基金,3.835708,0.827366,5.18783,252,19.6,51.66,21.40741587,5.25,19.79141429,29.56238095,14.86845238,17.75,,8.767636305,1405204.865,1414885.714,,21
ALSK,阿拉斯加通信系统,35.88715,0.629734,0.054337,227,2,16.27,6.403070485,1.28,1.957828947,10.14344737,7.117333333,14.75,-12.75,4.396196923,7218528.807,4325713.274,2892815.533,18
DEI,道格拉斯艾美特,56.456716,2.655332,0.681407,144,38.18,41.06,25.26125,7.39,34.510625,22.72770833,18.54541667,23.57,,8.393395495,17151743.44,29284672.22,,12
ACRE,Ares Commercial Real Estate Corp.,11.418836,0.97114,1.258447,78,14.52,17.98,13.39948718,9.75,13.27692308,11.84269231,15.07884615,18,,1.853284832,2636208.949,3219746.154,,6
AVAL,Grupo Aval Acciones Y Valores S.A.,11.536673,0.000176,0.68824,49,7.62,13.55,8.637346939,6.52,8.44,7.836875,9.6475,13.5,-5.88,1.466090003,3520869,7210808.917,-51%,4
GPIC,Gaming Partners International Co,13.835841,1.13107,0.649039,252,8.6475,24.4,8.277272619,0.63,8.869496429,10.81458333,5.147738095,21.63,-12.9825,4.605724475,154666.1349,321960.3175,-167294.1825,21
KBWR,PowerShares KBW Regional Banking,0,0,0,83,59.23,59.41,41.31720602,24.15,53.392875,39.72223571,30.44833333,23.2,,10.38694152,536017.619,265763.4146,,6
YCS,日元ETF-ProShares两倍做空,0,0,0,119,75.0167,95.04,65.00916639,40.11,75.3334375,63.723,55.73931538,72.4851,,14.50841394,2452403.717,4629777.966,,9
BID,苏富比,23.671917,3.956708,1.964353,252,46.4,56.59,28.98031746,6.71,40.52809524,27.79964286,18.61321429,20.19,,13.26872376,20960072.73,10456895.24,,21
NSP,Insperity,44.010355,41.030986,2.620974,91,120,120,29.56186813,11.125,53.84725806,19.85466667,14.17416667,14.975,,23.40783433,7219125.739,3682195.556,,7
GLT,PH格拉特费尔,2290.683146,1.175172,0.00805,252,18.99,30.99,16.065,6.22,21.19297619,13.33845238,13.66357143,22.69,,4.728702264,4225852.667,3268080.159,,21
DHXM,DHX Media Ltd.,15,0.175893,0.12,40,1.8,7.38,4.6287425,1.8,3.018214286,4.910976923,6.080923077,7.7,-5.9,1.506600528,961459.55,45932.75,1993%,3
NJR,新泽西能源,18.841785,2.794491,2.436075,252,45.85,46.25,11.89600913,2.3989,24.96928571,7.425464286,3.293277381,2.3989,,12.22225586,14889630.6,15282690.48,,21
NVR,NVR Inc,14.913979,5.984017,177.834503,252,2639.5552,3508.22,804.8325603,21.88,1571.083514,643.1220238,200.2921429,26.13,,731.3025146,807559.9762,1459323.81,,21
OPHT,Ophthotech Corporation,0.556528,4.914562,4.276513,61,2.52,78.53,29.90360656,2.27,2.893809524,48.69,39.4775,23.06,-20.54,22.24077448,17093160.61,6063026.7,182%,5
DLPH,德尔福,10.042798,20.36415,3.585654,83,34.13,104.67,60.92554217,20.84,67.9425,73.87464286,40.22,21.25,,20.51153187,39554685.6,37364297.56,,6
NKX,Nuveen California AMT-Free Mun,19.59115,0.876156,0.682451,191,13.5,17.13,14.08193717,10.32,14.47929688,13.35554688,14.41619048,15,,1.213812465,1503187.563,177000,,15
PBA,Pembina Pipeline Corp,44.846155,2.677953,0.78,78,32.88,45.95,31.93910256,21.76,32.73884615,31.67115385,31.40730769,28.5,,4.621474208,7600871.692,3821076.923,,6
EGF,EGF基金,22.075923,0.931791,0.58928,156,12.9654,20.01,15.48766154,12.89,13.54875385,15.33,17.58423077,20,,1.856888887,352644.9744,824341.0256,,13
SDLP,Seadrill Partners LLC,1.550526,0.21638,2.147658,72,3.304,34.53,14.46727778,2.6,3.49225,9.784166667,30.12541667,24,-20.696,12.01391559,13842499.67,5353906.583,8488593.083,6
WTMF,WisdomTree Managed Futures Strategy Fund,0,0,0,93,40.89,53.26,42.4268,38.63,40.43791613,42.20941935,44.63306452,49.87,,3.209704017,646251.4043,851036.9565,,7
MDLX,Medley Capital Corporation,0,0,0,26,24.4017,24.97,24.38501538,23.05,24.38057778,24.46232222,24.3030375,24.5,,0.403996934,84543.07692,364392.3846,,2
KBR,KBR科技,6.021934,1.876864,3.535409,143,20.51,42.88,23.59440559,12.6,16.77166667,29.93375,24.08808511,21,,7.516746995,34370607.83,39953867.61,,11
TGI,Triumph Group Inc,0,-4.649668,-10.109221,252,19.9,79.9,31.62325397,11.225,49.8372619,28.49791667,16.53458333,16.625,,18.77959213,10696893.06,3432122.222,,21
NIQ,Nuveenn Intermediate Duration Qu,0,0,0,68,12.59,15,12.80551471,11.25,12.76043478,13.06934783,12.57681818,14.8,,0.743063013,639533.4412,785661.2059,,5
NID,Nuveen Intermediate Duration Mun,0,0,0,70,12.4601,14.98,12.85735571,11.17,12.93237083,13.03469565,12.60173913,14.9,,0.788565132,2131315.4,3001701.943,,5
LSST,Natixis Loomis Sayles Short Duration Income ETF,0,0,0,10,24.81,25.05,24.84632,24.7232,24.7758,24.82,24.96666667,25.04,,0.098117173,12628.2,197425.8,,0
RWT,Redwood Trust Inc,8.835738,1.116795,1.873075,252,16.92,63.46,24.81059524,10.18,16.09285714,31.78083333,26.55809524,30.38,,14.3890878,12263177.57,3399559.524,,21
WMT,沃尔玛,53.983523,3.935979,1.75887,252,96.09,106.6,57.9506746,17.5,74.97047619,50.54011905,48.34142857,18.47,,15.02123586,220865941.5,206991184.9,,21
BYD,博伊德赌场,22.801281,3.61578,1.617453,252,34.555,52.86,17.57267857,3,16.95625,25.86857143,9.893214286,8.5,,13.83471822,35174403.49,9470079.365,,21
BDCS,UBS AG E-TRACS Linked to Wells F,0,0,0,90,20.956,27.21,22.84050333,18.47,21.38064333,23.4152,23.72566667,25.01,,2.252066818,428862.5778,355720,,7
SYLD,Cambria Shareholder Yield ETF,0,0,0,65,40.37,40.37,31.96212154,25.07,36.44474545,30.09379545,29.22333333,25.05,,3.862361317,295610.8485,915221.7813,,5
SO,美国南方公司,19.253735,1.850646,2.338767,252,43.98,53.63,34.41313492,13.515,46.25940476,34.94797619,22.03202381,12.825,,10.78569275,91995579.98,48283842.06,,21
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,0,0,0,55,7.93,19.94,11.42045455,5.49,8.556842105,8.803888889,17.05972222,19.4,,4.31222447,1159268.179,1597898.222,-438630.0437,4
CLS,天弘科技,12.905263,1.259807,0.95,244,12.13,78.13,15.6294877,3.16,10.67890244,8.508641975,27.76203704,9.28,,13.43077621,11365739.48,30526833.61,,20
BFR,BBVA Banco Frances S.A.,5.557603,0.152634,1.70937,252,8.065,27.28,11.02958333,1.275,13.08077381,6.875059524,13.13291667,28.95,-20.885,6.969230348,3972337.325,2597307.468,1375029.857,21
LOCO,El Pollo Loco Holdings,137.471401,1.72282,0.090928,51,13.05,38.75,15.96098039,9.5,11.4,12.60235294,23.88058824,19,-5.95,7.597675238,6981198.231,23609595.6,,4
XAN,Exantas Capital Corp,0,0.671921,-0.190983,152,11.68,18.66,8.329671053,1.65,9.682941176,6.025490196,9.2996,14.5,,3.682149606,11943602.67,8778982.895,,12
TVE,田纳西河谷管理局,0,0.001206,0,233,24.7,27.56,24.81742704,19.89,24.84987821,25.06833333,24.53038961,24.88,,1.459795027,279876.547,586075.8621,,19
MHK,Mohawk Industries Inc,15.490405,1.92859,12.292126,252,189.975,282.61,90.80655437,19.94,162.3299405,66.79392857,43.29579405,18.2533,,64.15756554,15128754.15,8465078.968,,21
KAR,KAR车行,20.463975,5.621931,3.094218,106,63.41,63.41,30.39056604,12.05,45.84694444,29.64457143,15.23857143,11.4,,13.79878951,20541145.36,8861494.34,,8
SPH,Suburban Propane Partners L.P.,19.05172,2.518708,1.245032,252,22.52,57.65,33.89837302,17.38,36.51083333,40.94916667,24.23511905,20,,10.34670062,3588259.476,1543038.095,,21
WBS,Webster Financial Corp,21.441901,2.419602,3.128454,252,65.83,65.83,33.42579365,3.88,36.69595238,30.4722619,33.10916667,29.69,,12.75462394,13850031.64,4790624.603,,21
KTN,Structured Products Corp 8.205%,0,0,0,213,30.2504,34.6856,27.68837793,15,31.23457042,25.55253521,26.27802817,25.06,,3.466581,42899.34579,47291.50943,,17
HON,霍尼韦尔,70.702041,6.645942,2.2278,252,160.24,160.24,61.76440476,21.36,101.6836905,44.16107143,39.44845238,43.88,,34.30158853,76828961.22,75181590.48,,21
CRD.B,Crawford & Company,17.188842,2.66786,0.51196,252,8.64,20.69,8.669007937,2.43,8.254166667,6.311547619,11.44130952,22,-13.36,3.920538854,1007806.905,405657.1429,602149.7619,21
MSG,麦迪逊花园,49.498759,2.766381,5.989847,105,307.011,312.18,100.9148667,19.24,206.5077429,68.214,28.02285714,20,,82.37586443,5887641.66,6625473.077,,8
EFAX,SPDR MSCI EAFE Fossil Fuel Reserves Free ETF,0,0,0,24,69.1061,76.52,68.774075,58.266,71.1386375,71.776325,63.4072625,60.44,,4.750363317,60315.08333,61212,,2
MCI,Babson Capital Corporate Investors,9.037924,1.010604,1.706144,252,15.53,18.93,14.00275079,8.49,16.03533571,14.52261905,11.45029762,10.625,,2.412274413,337679.8016,269222.2222,,21
ETM,安德康传播,1.732088,0.653681,4.532103,237,7.85,66.25,22.37464135,1.03,10.13670886,14.04556962,42.94164557,30,-22.15,16.41770816,7718851.714,7055274.576,663577.138,19
AMC,AMC院线,0,1.24016,-2.210926,58,19.15,35.49,24.38534483,12.8,18.73,28.69842105,26.02526316,19.18,,6.329254055,32406906.83,5402657.862,,4
PHX,潘汉德尔油气,21.393561,2.479748,0.892792,252,18.3,32.21,10.64511746,0.8542,18.66791667,11.35565476,1.911780952,1.2917,,7.491357309,797750.5714,307185.7143,,21
VTA,Invesco Dynamic Credit Opportu,0,0,0,136,11.497,20,12.13005147,6.66,11.58080435,12.41022222,12.41133333,20,,2.02382895,4983646.191,5127619.118,,11
PNK,Pinnacle Entertainment Inc,24.361642,-6.965429,1.409593,252,33.63,38.5,17.28380952,3.97,22.21630952,17.60416667,12.03095238,18.94,,8.613232695,16018670.02,5692952.381,,21
TCRZ,"THL Credit, Inc.",0,2.474018,-0.206466,34,25.79,26.4,25.59618824,24.03,25.72119167,25.84343636,25.21257273,24.9,,0.482713335,34140.52941,94261.58824,,2
DGX,奎斯特诊疗,18.670354,2.89164,5.919009,252,109.37,111.16,50.03580357,3.845,74.63428571,52.3939881,23.0791369,4.22,,25.24404745,26043322.91,26667450,,21
PBFX,PBF Logistics LP,11.077849,-53.539129,1.949837,53,21.27,27.52,21.34830189,17.23,20.39555556,20.17555556,23.59882353,27.25,-5.98,2.300820703,1686725.222,1405159.077,,4
CTL,世纪电信,10.059193,1.068894,2.261613,144,21.48,49.42,33.47097222,14.59,26.18270833,37.665625,36.56458333,31.75,,7.830326496,135669378.9,55611476.39,,12
FIX,Comfort Systems USA,26.743457,4.564138,2.123884,252,56.1,57.4,14.79190476,1.84,24.71404762,11.27738095,8.384285714,19.31,,10.8983979,4058579.024,2744541.27,,21
ITT,ITT Inc.,27.715433,3.13844,2.172075,252,58.595,59.11,29.54755952,8.04,37.43744048,35.03142857,16.17380952,11.01,,11.99454008,25993942.22,29008677.38,,21
CFR,库伦佛寺银行,17.896676,2.276229,6.298935,252,111.68,114.45,53.0778373,21.375,74.70583333,52.39071429,32.13696429,23.75,,20.55425933,9772389.952,4209919.841,,21
KIO,KKR Income Opportunities Fund,0,0,0,63,16.89,19.9,16.51460952,13.01,16.75288095,15.08332857,17.70761905,19.9,,1.373738363,1678763.313,1293977.677,,5
EOT,Eaton Vance National Municipal O,0,0,-5.67,113,21.87,23.82,20.83256637,17.97,21.74605263,20.69210526,20.03864865,20,,1.388881731,775445.3158,1088442.857,,9
JASO,晶澳太阳能,7.610296,0.35313,0.984193,140,7.49,120.05,21.62202857,3.45,7.470531915,11.91934043,45.99478261,30.23,-22.74,25.35022444,24992428.61,25197198.57,-204769.9571,11
EHC,Encompass Health Corporation,26.516922,6.412874,3.069738,252,80.67,150.938,37.87545635,0.425,38.43511905,20.17607143,55.01517857,134.688,,27.28724638,14802363.83,8862861.111,,21
AU,AngloGold Ashanti Ltd ADS,169.605477,1.228361,0.046107,242,7.77,61.18,27.79756198,6.12,15.97395062,40.9637037,26.43825,21.25,-13.48,13.32179639,58966110.47,17642326.45,41323784.02,20
AZUL,Azul S.A.,8.558984,0,1.879896,18,15.97,34.75,24.13055556,15.97,20.11333333,28.16666667,24.11166667,22,-6.03,5.299472196,14390519,8323604.444,,1
SALM,Salem Communications Corporation,4.785777,0.444572,0.804467,231,3.75,30,11.1467316,0.52,6.474805195,5.806818182,21.15857143,26.75,-23,8.22130894,804571.2328,1226720,-422148.7672,19
MDC,M.D.C. Holdings Inc,9.705843,1.233033,3.35365,252,31.85,75.1411,28.52986071,6.2003,26.42989286,38.93089286,20.22879643,5.6061,,13.56935771,16291055.83,9793974.762,,21
GARS,Garrison Capital Inc,11.420764,0.75485,0.762646,67,8.79,15.47,11.97402985,7.84,8.697826087,12.65727273,14.71590909,15,-6.21,2.81966152,992651.8235,792348.7879,25%,5
SPR,Spirit AeroSystems Holdings Inc,18.171355,9.656606,4.76134,143,85.77,102.36,36.07300699,9.05,60.85875,24.07,23.01829787,27.55,,21.10596838,25026247.99,24643649.3,,11
KODK,柯达,3.058946,11.02355,1.013421,59,3.15,34.71,14.76152542,3.1,6.675,13.752,24.33631579,26.3,-23.15,8.147130405,15236338.2,2667296.034,471%,4
FM,Ishares Msci Frontier 100 Index,0,0,-0.27,73,27.512,38.89,29.92927397,22.95,29.57928,28.003125,32.22,26.05,,4.045842534,4504593.297,3749263.889,,6
JOE,圣乔,16.772055,2.038609,1.058308,252,16.945,81.55,29.49881627,14.35,18.48327381,40.88166667,29.13150833,33.3333,,14.2631719,11860835.09,6463991.27,,21
EFO,ProShares Ultra MSCI EAFE,0,0,0,112,39.69,48.4833,30.72542946,17.64,35.06472895,32.67292432,24.32135676,18.7267,,7.179449132,422876.75,192058.9286,,9
MUH,黑岩多控股债务基金,31.379903,0.936148,0.450916,247,14.08,18.35,14.09410931,9.37,15.42018072,13.79695122,13.04902439,15.19,,1.607671821,518992.871,430127.6423,,20
DDT,Dillards Capital Trust I 7.5% Pf,0,0,0,242,27.42,27.68,22.35480537,5,25.88244321,20.51265432,20.64825,24.63,,4.494828303,246391.5207,270615.7025,,20
MVT,黑岩市政投资基金,33.320389,0.942353,0.417162,252,13.82,18.44,14.57222222,9.1,15.88678571,14.3947619,13.43511905,14,,1.68165489,795807.3651,686961.9048,,21
PILL,Direxion Daily Pharmaceutical &amp; Medical Bull 2X Shares,0,0,0,34,35.875,37.3939,27.74537647,21.8411,28.60574167,24.30225455,30.24991818,40.86,,4.504695838,99275.70588,14916.88235,,2
TARO,Taro Pharmaceutical Industries L,19.301339,1.881007,5.622408,79,103.43,166.5,106.705443,37,110.1996296,145.1580769,64.62423077,39.5,,36.86955671,2580383.525,834992.3077,,6
BXMT,"Capital Trust, Inc.",14.012208,1.326878,2.419319,252,34.03,499.4,138.583827,11.2,29.07390476,200.2297619,186.4478143,307.5031,,127.9432844,6447794.611,83013.88889,,21
SNA,施耐宝,16.510713,3.210869,10.665196,252,179.06,181.53,67.5165873,21.81,127.6270238,43.96595238,30.95678571,46,,48.96992235,8828084.294,5906912.698,,21
NNI,Nelnet Inc Cl A,9.120329,1.025192,6.2728,178,56.22,61.44,30.92078652,5.1,44.82083333,22.05898305,25.64694915,22.05,,12.92876692,1723305.539,4037395.506,,14
QUAD,Quad/Graphics Inc,14.459864,2.502775,1.623805,99,22.21,46.72,23.59212121,9.3,22.28606061,21.57424242,26.91606061,49,,8.698870238,5441880.34,2926461.224,,8
AGFS,"AgroFresh Solutions, Inc.",200.671009,0.869895,0.031594,38,6.2,9.76,6.139473684,2.63,6.923076923,5.073846154,6.445,12.5,-6.3,1.581366066,3171928.053,4029069.105,-21%,3
VGI,Virtus Global Multi-Sector Incom,0,0,0,80,13.2,20.05,16.5635675,13.09,15.82575556,15.76703704,18.15692308,20,,1.742897732,1382434.4,839527.5,,6
MUA,黑岩多资产投资,21.494522,0.951459,0.620158,252,13.42,15.6,12.9958373,8.67,13.67965476,12.895,12.41285714,13.69,,1.290836188,1219671.048,564660.3175,,21
DTF,丹麦信托基金,123.227786,0.880293,0.107281,252,13.24,18.75,15.0097377,11.16,15.31957024,14.52833333,15.18130952,16,,1.301319733,357246.6667,183369.0476,,21
GTS,三S管理,55.286916,0.622736,0.411128,130,21.69,39.06,19.92161538,10.21,23.22409091,19.38395349,17.08,14.8,,4.360005832,2483968.554,1813612.308,,10
