code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_3_1,grow_3_2,grow_3_3,grow_6,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
AN,AutoNation,9.714311,1.640892,4.700282,97600000,0.1129,252,-0.868333333,-0.51,-2.175,0.08,0.004166667,0.228982069,27.44464286,-0.091697596,28897581.88,31814934.92,21,0.185610745
NFX,新田,14.363986,3.358132,1.939573,119000000,0.2143,252,-0.87,-0.21,-1.3,-1.1,0.581666667,0.211443364,32.02375,1.883737349,53619198.39,18593648.41,21,0.174545917
AA,美国铝业,57.264208,1.612339,0.758589,230000000,0.6667,252,-0.873333333,-1.09,1.66,-3.19,-0.126666667,0.242971167,64.01328373,3.119135147,152354891.3,36987106.73,21,0.195500691
BZH,贝哲房屋,0,0.699249,-2.254986,13409000,0.8825,252,-0.876666667,-0.77,0.02,-1.88,-0.63,0.699150012,71.37583175,1.903324259,13465521.13,4637966.667,21,0.489759333
OC,欧文斯科宁,20.905781,1.544622,2.748522,122000000,0.2708,145,-0.876666667,3.68,-5.71,-0.6,-3.2,0.383197388,38.30972414,0.076142679,29344230.18,27267973.61,12,0.268498051
CO,中国脐带血库,19.650936,1.732411,0.335353,74510000,0.065,107,-0.88,0.03,-1.05,-1.62,-0.555,0.252441177,5.365794393,0.964891379,3798702.259,1933288.679,8,0.18904855
EQGP,EQT GP Holdings LP,19.243972,56.715559,1.139058,172000000,0.2383,41,-0.88,-0.13,-1.19,-1.32,-0.378333333,0.096780109,26.04243902,-0.419708152,2801061.381,4826987.3,3,0.069817273
STM,意法半导体,39.568873,3.293792,0.510755,263000000,0.719,252,-0.89,-1.54,-0.99,-0.14,-0.4225,0.18948908,16.99452381,0.227373212,41349749.57,33689630.16,21,0.165088196
SWM,Schweitzer-Mauduit International,27.890644,2.298442,1.453534,25800000,0.157,252,-0.89,0.5,-0.99,-2.18,0.275,0.23678925,23.18208333,1.41668527,5242994.857,2169498.413,21,0.196144059
SRCL,消毒循环,31.472672,1.822177,1.948357,27600000,1.1914,252,-0.893333333,0.33,-7.87,4.86,0.645,0.139419067,53.46380952,0.002638859,13120001.34,13085470.63,21,0.12207633
IVZ,美国景顺集团,8.444986,1.124822,2.858501,242000000,-0.0308,137,-0.9,-0.32,-3.02,0.64,-1.366666667,0.158820489,27.66058394,-0.138396062,66914228.42,77662398.53,11,0.128110307
ATGE,DeVry Education Group Inc,88.545453,1.918843,0.55,62875000,0.4503,252,-0.916666667,-2.65,-6.65,6.55,-0.366666667,0.298171505,33.02884921,1.028909427,16684836.51,8223549.206,21,0.238734826
MYRG,MYR Group,18.341857,1.919174,1.911475,6835000,4.5569,122,-0.94,-2.28,-2.1,1.56,0.285,0.296765817,23.73672131,-0.112471797,2384741.721,2686947.541,10,0.217432701
QIWI,Qiwi plc,15.712345,2.24185,0.864925,940000000,-0.1264,65,-0.94,-1.37,-1.57,0.12,-1.03,0.304399786,22.79107692,-0.082218386,8423553.636,9178167.781,5,0.244438121
LYB,利安德巴塞尔,7.777045,4.227408,14.802538,1654000000,0.4637,96,-0.943333333,-6.64,2.01,1.8,-0.076666667,0.181507959,75.21197917,-0.128672984,63972669.79,73419816.67,8,0.135143867
CNX,康索尔能源,4.337205,0.786709,3.668261,61394000,-0.6378,234,-0.943333333,-1.37,-0.21,-1.25,-0.068333333,0.256174673,27.31264957,1.170108496,79555263.05,36659578.63,19,0.225443765
WH,WSP控股,0,0.892745,-4.6,21000000,-0.5625,4,-0.946666667,0.1,-2.34,-0.6,-0.89,-0.037420692,57.565,-0.615913371,12032502.5,31327574.5,0,-0.037420692
BCOR,Blucora,23.751688,2.699587,1.519892,35157000,9.1026,76,-0.95,-0.05,-0.75,-2.05,1.55,0.30562659,18.02578947,0.162865412,9341068.342,8032802.632,6,0.218510243
BREW,Craft Brew Alliance,26.434425,2.770196,0.735783,4452000,1.5824,79,-0.95,-1.25,-0.85,-0.75,-0.125,0.32441507,12.89278481,1.149947442,1990283.525,925735.8974,6,0.217258525
RCKY,Rocky Brands,18.050018,1.551004,1.689749,2649200,0.8155,252,-0.95,-1.5,2.65,-4,0.891666667,0.368035505,12.53982143,-0.170247226,619974.1508,747179.3651,21,0.311322965
POPE,Pope Resources,15.703246,4.934097,4.648714,2532000,20.937,252,-0.970033333,-0.55,-1.6601,-0.7,0.089983333,0.199627985,39.10852698,0.122254702,59475.93651,52996.8254,21,0.165025809
CC,Chemours Company,7.98601,7.705518,5.559723,282000000,0.7516,40,-0.973333333,-2.71,-2.17,1.96,-1.256666667,0.331873536,28.67425,-0.331161927,44252352.75,66163028.85,3,0.246104057
SCCO,Southern Copper Corp,34.480777,5.256139,1.286804,411000000,0.3681,104,-0.976666667,-1.4,-5.01,3.48,-1.723333333,0.149122532,33.52964808,-0.419516578,26107459.58,44975375,8,0.130395318
DK,Delek US Holdings,10.918505,2.849188,4.982367,86700000,3.6925,149,-0.98,-8.02,1.37,3.71,1.085,0.363691479,21.30973154,3.164631604,20479677.21,4917524.324,12,0.296071312
AIMC,奥创控股公司,22.056426,2.907537,1.852068,19007000,0.2355,142,-0.983333333,0.8,-4.75,1,-0.933333333,0.210071772,23.96352113,-0.106246954,3074450.056,3439932.394,11,0.177688241
SOGO,搜狗,37.589707,3.454284,0.22852,33160000,0.4095,11,-1.006666667,-0.64,-0.71,-1.67,0.038333333,0.025066461,9.613636364,0.215968912,60645720.17,49874400.2,0,-0.048946628
CYD,玉柴国际,5.353922,0.652886,3.660868,197000000,0.0647,252,-1.02,-1.56,0.19,-1.69,-0.415,0.382084409,11.44694444,-0.534727003,2593471.563,5574085.714,21,0.296279612
BECN,Beacon Roofing Supply,30.43362,1.425032,1.263734,49375000,0.1056,169,-1.03,2.15,-5.1,-0.14,-2.245,0.220497075,27.08621302,0.056017026,10789045.48,10216734.4,14,0.19256125
VGR,Vector Group Ltd.,26.033994,-4.24425,0.607667,18996000,-0.3978,252,-1.043333333,0.3,-2.85,-0.58,-0.74,0.149684866,11.4514119,1.488151168,13205597.89,5307393.722,21,0.125279285
CPS,Cooper-Standard Holdings Inc.,16.371361,2.883252,8.476998,43202000,0.0373,60,-1.046666667,-13.42,3.58,6.7,0.751666667,0.145098712,85.86566667,1.958452316,2932600.867,991261.8333,5,0.114405179
BHE,Benchmark Electronics Inc,0,0.969803,-1.436041,10943000,-0.3945,252,-1.05,-0.1,1.75,-4.8,-0.633333333,0.160027415,18.68237421,-0.426507186,6626810.952,11555176.96,21,0.129461098
WLTW,Willis Towers Watson Public Limited Company,41.877673,1.879205,3.509746,65000000,0.5854,33,-1.053333333,-0.18,-11.9,8.92,-0.715,0.05049993,138.9515152,-0.105383983,14212073.18,15886227.06,2,0.030604848
FTSI,FTS International Inc.,1.510407,58.346602,7.70653,104000000,1.3386,8,-1.056666667,-0.05,-0.9,-2.22,-1.248333333,-0.057895823,15.74375,-0.201865529,13169588.5,16500463.25,0,-0.084230225
YNDX,Yandex,15.71863,3.64025,2.022441,33331000000,8.5669,89,-1.066666667,0.52,-4.18,0.46,-1.098333333,0.288785578,25.71393258,0.231404894,59759791.24,48529765.91,7,0.213361434
ENTG,英特格,38.109278,4.506248,0.879051,54349000,0.359,219,-1.066666667,-3,-1.4,1.2,-0.683333333,0.510205192,11.61187215,0.260805878,18162934.67,14405813.76,18,0.366249222
UXIN,优信,0,3.980915,-38.417156,210000000,1.3682,4,-1.073333333,-0.71,-0.07,-2.44,-1.145,-0.183673447,6.5875,-0.491488569,14905648,29312316.5,0,-0.183673447
LKSD,"LSC Communications, Inc.",0,1.863352,-1.886677,8000000,0.6,24,-1.073333333,0.08,-2.76,-0.54,-0.65,0.173513313,18.98416667,-0.193002522,6621575.167,8205199.333,2,0.081585259
LDL,莱德尔,16.574283,2.088579,2.687899,10450000,-0.2038,252,-1.083333333,-2.05,-4.2,3,-1.325,0.340097172,17.16912698,0.86954236,1523252.667,814773.0159,21,0.283451517
REDU,瑞思学科英语,0,10.600053,-0.105865,43312000,0.3777,12,-1.1,0.23,-2.7,-0.83,-0.758333333,0.094342815,13.99583333,-0.726790424,2785627.167,10195935.33,1,-0.020964305
AEIS,先进能源工业公司,15.598469,3.815316,3.720878,46405000,0.0077,252,-1.1,-5.58,-1.58,3.86,-1.623333333,0.326126926,24.17501984,-0.077640781,7884879.286,8548599.206,21,0.280289004
KEM,Kemet Corp,32.687089,3.128866,0.782572,35220000,-0.8402,161,-1.113333333,-4.81,-0.27,1.74,0.458333333,1.703994156,13.72148789,0.744738431,10786228.15,6182146.25,13,0.997197631
QD,趣店,3.112148,1.356036,1.934355,724000000,0.4241,12,-1.113333333,-0.6,-1.75,-0.99,-1.025,-0.025583919,11.37,-0.503870761,47800634.83,96347143.17,1,-0.12776008
TWI,Titan International Inc,0,1.492188,-0.51477,5737000,1.8776,252,-1.126666667,-0.29,-3.11,0.02,-0.845,0.503144627,11.92230159,3.150514842,12742772.32,3070166.667,21,0.401160515
OPRA,Opera,0,0,0,7411000,3.9051,3,-1.13,-0.75,-0.39,-2.25,-1.13,-0.057894966,11.64666667,-0.476385846,5031665.5,9609491,0,-0.057894966
INTC,英特尔,16.732747,3.137326,2.848307,5006000000,0.7828,252,-1.135,-2.84,0.375,-0.94,-1.0075,0.124543927,27.85125992,-0.341859347,820514692.3,1246716318,21,0.114109052
AVD,美国先锋,26.952172,1.989659,0.779158,5564000,0.228,252,-1.15,-2.45,0.2,-1.2,-0.108333333,0.300557963,11.92770516,1.729055925,3358242.627,1230551.048,21,0.254089096
KHC,卡夫亨氏,6.723366,1.095851,8.779829,755000000,-0.3491,39,-1.153333333,0.52,-1.73,-2.25,-0.446666667,0.070112223,77.89179487,0.249859393,83865418.35,67099882.47,3,0.041941983
NTRI,NutriSystem Inc,20.856632,8.576985,1.841141,26136000,0.0696,223,-1.166666667,-1.95,-3.15,1.6,0.508333333,0.546841824,20.03540359,-0.148432154,9765416.411,11467572.97,18,0.45146539
HNNA,Hennessy Advisors Inc,5.618264,1.68294,2.609169,4218000,0.0652,54,-1.18,-0.66,-1.34,-1.54,-0.978333333,0.1725642,16.47944074,-0.040618754,267713.6667,279048.2593,4,0.128608544
RDS.A,荷兰皇家壳牌石油 Class A,13.718043,1.488534,4.782752,6188000000,2.7686,252,-1.183333333,-0.99,-2.55,-0.01,0.308333333,0.119902225,59.90670635,0.149842414,54995447.77,47828682.54,21,0.101343129
XOXO,XO集团,65.637946,4.167713,0.468479,5285000,2.7456,88,-1.19,-1.7,1.88,-3.75,1.293333333,0.217474817,14.86556818,0.228190411,2242497.045,1825854.545,7,0.16187791
MMI,Marcus & Millichap,22.332664,3.943989,1.641094,22167000,0.4238,60,-1.19,-0.89,-3.64,0.96,-0.123333333,0.224796909,29.51566667,0.243563754,2945120.1,2368290.4,5,0.159751562
NWL,纽威,5.102403,0.733886,4.248978,132000000,-0.4094,252,-1.193333333,0.08,-4.3,0.64,-0.505,0.198929935,28.4452381,1.620034167,76687208.58,29269545.24,21,0.148867478
SLAB,芯科实验室,75.814457,4.145594,1.297246,14280000,-0.1381,223,-1.2,-3.2,2.75,-3.15,1.008333333,0.19993331,43.21569507,-0.634704444,7771053.804,21273332.43,18,0.168112843
RDFN,Redfin Corp,3.369529,7.648833,5.85245,3207000,-0.2549,15,-1.2,-0.53,-4.61,1.54,-0.558333333,0.12285906,22.87133333,0.487835658,28376012.5,19072007.29,1,0.03325049
LM,美盛,9.708851,0.707399,3.260942,78365000,0.2334,252,-1.2,-0.44,-3.02,-0.14,-1.605,0.221716063,43.97522381,1.205681752,36059898.85,16348640.87,21,0.176760352
GENC,范科工业,19.395165,1.379652,0.678004,2682000,0.0363,197,-1.216666667,-0.35,-2.1,-1.2,-0.633333333,0.50153243,6.731777157,0.571873201,457903.5051,291310.7143,16,0.340278613
CRZO,卡里索油气,166.54698,5.230903,0.146205,35309000,-0.3729,252,-1.226666667,-0.77,-3.54,0.63,1.443333333,0.355040003,22.74041667,7.855315927,27329662.56,3086243.651,21,0.295438656
CENT,Central Garden & Pet Company,17.069306,2.75813,2.30355,41537000,0.2629,252,-1.23,-0.11,-3.53,-0.05,-0.551666667,0.378827068,19.16164683,-0.437302323,2527045.794,4490947.619,21,0.289084005
TRIP,猫途鹰,0,5.450834,-0.149944,32000000,0.1852,82,-1.243333333,-3.68,-2.73,2.68,1.878333333,0.283295891,60.33731707,0.300837618,51534893.66,39616700,6,0.238697627
OKE,欧尼克（万欧卡）,35.948058,4.164413,1.877431,282000000,0.6034,252,-1.256666667,0.48,-5.13,0.88,1.555,0.182144443,24.74076389,0.984794422,40401690.79,20355604.76,21,0.144900275
GLNG,Golar海运,0,1.532321,-0.217103,53158000,1.8238,190,-1.263333333,-0.34,-0.29,-3.16,-0.235,0.34261978,22.40478947,5.263450892,22686133.42,3621986.316,15,0.27008087
SHI,上石化,5.583087,1.479818,10.3115,1758000000,1.6976,252,-1.263333333,-2.7,-2.55,1.46,-0.615,0.322845224,26.65387778,-0.430332803,704898.7302,1237386.905,21,0.244960086
SBGI,Sinclair Broadcast Group,5.402489,1.845462,5.414171,29309000,-0.3633,252,-1.266666667,-1,3.3,-6.1,-0.5,0.43235298,15.89519841,0.947202192,19413341.59,9969864.286,21,0.346284394
TS,泰纳瑞斯钢铁,30.820643,3.604117,1.132358,166000000,1.2674,190,-1.276666667,-1.32,-2.89,0.38,-0.418333333,0.286195701,32.16060526,-0.039284855,36867847.19,38375420,15,0.237920333
EEX,Emerald Expositions Events Inc.,11.070064,1.433556,1.422756,5900000,1.9672,18,-1.276666667,1.04,-3.68,-1.19,-0.448333333,0.047662226,20.55277778,-0.101948343,3573080.222,3978702.333,1,0.018196686
EXEL,伊克力西斯,16.154497,6.783952,1.091956,87494000,3.9555,222,-1.283333333,-1.68,-1.63,-0.54,-0.723333333,0.503255332,9.717477477,4.594265035,60746843.88,10858771.17,18,0.420377532
APTV,Aptiv PLC,18.815722,6.648132,4.701919,303000000,-0.215,10,-1.29,-0.93,-10,7.06,0.371666667,0.034159198,90.268,-0.124099927,30171535.6,34446321.6,0,-0.000686394
RIO,力拓,8.654454,2.035782,5.579786,2250000000,0.3687,252,-1.293333333,0.95,-6.18,1.35,-0.091666667,0.234978546,40.52525794,4.331326071,63649534.15,11938780.95,21,0.193257695
CLR,大陆能源,18.300736,4.340009,3.579091,242000000,4.8149,137,-1.31,-6.47,2.74,-0.2,0.3,0.312899301,36.13474453,0.486846061,64950989.77,43683735.29,11,0.259379946
PFGC,Performance Food Group,17.838451,3.158813,1.948039,64400000,0.5941,36,-1.316666667,-0.65,-2.75,-0.55,0.516666667,0.10240952,27.56472222,0.623968321,14923975.11,9189819.111,3,0.075105335
DQ,大全新能源,3.898128,0.87302,9.404514,13601000,0.1094,96,-1.326666667,-4.6,0.52,0.1,-2.865,0.773796436,27.07653125,1.819575576,3616305.396,1282570.833,8,0.533856554
TM,丰田汽车,7.544373,1.176978,16.282333,6.84236E+11,0.0831,252,-1.33,0.11,-8.42,4.32,-1.193333333,0.12429502,83.98809524,1.786192571,10296847.86,3695669.841,21,0.112612378
BBGI,比斯利,2.374914,0.672029,2.800101,4918600,0.2594,224,-1.333333333,-0.6,1.15,-4.55,-0.625,0.556576735,8.571865625,-0.580961288,223798.8482,534076.7857,18,0.412597535
CENX,世纪铝业,15.459688,1.286651,0.810495,19400000,1.7324,252,-1.35,-1.12,-0.2,-2.73,-0.8,0.618364331,17.76238095,6.732637057,45041984.88,5824919.048,21,0.447695592
TCX,Tucows,26.328913,8.394052,2.081362,3608000,-0.3117,57,-1.383333333,-2.9,0.05,-1.3,0.1,0.303230482,34.82640351,0.529263406,1695047.138,1108407.571,4,0.212407336
SUM,Summit Materials Inc,21.373146,1.853662,0.983945,36913000,-0.2913,43,-1.42,-2.07,-1.38,-0.81,-1.403333333,0.121101906,24.14402093,0.58445187,30890650.59,19496111.67,3,0.086475558
XOG,Extraction Oil & Gas Inc.,0,1.301231,-0.694776,8848000,0.2221,24,-1.436666667,-1.34,-3.52,0.55,-0.146666667,0.124936022,15.36666667,0.252658617,34139045.5,27253271.58,2,0.042542377
FOX,21世纪福克斯公司,18.495109,4.221415,2.410367,983000000,0.8477,118,-1.44,-0.38,0.67,-4.61,1.49,0.18572258,24.50974576,-0.046214811,73690216.41,77260810.17,9,0.142915814
YUMC,百胜中国,26.961069,4.50886,1.310408,150000000,0.1364,23,-1.44,-5.26,2.81,-1.87,-1.17,0.111950781,36.49826087,-0.261521809,55252398,74819268.45,1,0.05874274
AMG,艾佛里管理公司,11.457942,2.166319,12.877531,205000000,0.0039,251,-1.443333333,-3.04,-14.12,12.83,-7.36,0.220400102,94.76052908,0.352601355,10325926.47,7634124,20,0.157176261
VIPS,唯品会,12.294584,1.932378,0.559596,689000000,0.8575,79,-1.448333333,-0.685,-2.65,-1.01,-1.644166667,0.381303481,11.76341772,0.390544949,177150495.4,127396453.8,6,0.322971647
GM,通用汽车,0,1.40188,-3.072887,2366000000,0.4227,95,-1.46,-1.37,-1.84,-1.17,-0.23,0.138853045,32.52631579,0.001578992,273845663.2,273413944.7,7,0.110557177
TROW,罗派斯,17.456577,4.590102,6.611262,460000000,0.1785,252,-1.476666667,-4.9,-3.16,3.63,0.818333333,0.154989526,47.48862103,0.342363981,36361245.98,27087471.43,21,0.118700499
VNTR,Venator Materials PLC,3.218158,0.9548,3.69466,198000000,4.8235,14,-1.483333333,-1.72,-1.17,-1.56,-1.118333333,0.01424064,18.63071429,-0.302476271,14571922.29,20890934.14,1,-0.049552889
SLCA,US Silica Holdings,11.221348,1.291188,2.017583,17644000,-0.4011,80,-1.49,-0.48,-5.32,1.33,-0.66,0.245755215,30.453625,0.628310353,45438769.78,27905472.5,6,0.212176207
BIDU,百度,19.826403,3.585809,11.316223,5070000000,0.1497,158,-1.49,-5.06,-8.51,9.1,3.086666667,0.36410826,113.0278165,-0.857583499,71044738.72,498851877.2,13,0.307025669
FOXA,21世纪福克斯公司,20.812944,4.277284,2.170284,983000000,0.8477,252,-1.506666667,-0.49,0.53,-4.56,1.446666667,0.189196763,18.16354167,2.534252335,306446257.3,86707520.63,21,0.15508545
WLH,Lyon William Homes,10.887395,0.959292,1.869134,27236000,0.3449,65,-1.506666667,-0.94,-2.35,-1.23,-1.46,0.17082634,22.04769231,0.584934468,8517038.727,5373748.188,5,0.150888768
KAMN,Kaman,30.843845,2.860232,2.129112,15094000,0.1216,80,-1.513333333,-0.6,-1.02,-2.92,0.435,0.096318669,43.989375,1.027379585,2929350.625,1444895,6,0.074486356
RDS.B,荷兰皇家壳牌石油 Class B,18.352339,0.646049,3.709064,6188000000,2.7686,252,-1.52,-1.19,-2.81,-0.56,0.42,0.131183722,57.45305556,2.324182594,23797891.79,7159020.635,21,0.109446431
SLB,斯伦贝谢,0,2.475435,-0.541474,441000000,6.4444,252,-1.533333333,-1.83,-3.84,1.07,-0.243333333,0.172739918,57.95791667,0.046914924,165951356.1,158514653.2,21,0.14807374
CHRA,Charah Solutions Inc.,0,1.966477,-0.536234,3862000,-0.6663,4,-1.536666667,-1.11,-0.17,-3.33,-1.355,-0.189304373,8.0125,-0.42779673,1927623.5,3368774,0,-0.189304373
CWH,Camping World Holdings Inc.,30.528095,10.69315,0.671185,81815000,-0.2215,24,-1.563333333,-0.66,-1.42,-2.61,-1.941666667,0.168400723,31.96958333,2.019327554,27366620.08,9063812.917,2,0.090104339
ACHC,阿卡迪亚医疗保健公司,15.469282,1.328789,2.581891,58890000,0.1864,83,-1.566666667,-5.74,2.27,-1.23,-0.48,0.202262811,42.97427711,3.053953994,21269860.64,5246695.122,6,0.177151489
KRO,康诺斯全球,8.842968,2.793137,2.326142,77700000,-0.6046,178,-1.58,-2.73,-2.5,0.49,-0.805,0.424179552,14.82525281,7.380531859,9108282.18,1086838.202,14,0.350679698
RTEC,Rudolph Technologies Inc.,18.820504,2.401336,1.463829,14697000,0.5987,58,-1.583333333,-2.9,-1.1,-0.75,-0.691666667,0.194884192,17.47431034,0.242900254,5081202.276,4088181.862,4,0.143197518
THC,泰尼特,0,-21.197597,-4.690971,108000000,2.375,252,-1.583333333,-5.15,-3.86,4.26,0.566666667,0.577265218,49.61236905,1.376360988,45418675.6,19112700.4,21,0.402518927
OXY,西方石油,27.225497,2.898715,2.91418,848000000,0.6726,252,-1.596666667,-2.46,-3.22,0.89,2.313333333,0.303574793,47.37875992,-0.252418421,102620470.6,137269929.4,21,0.214458919
SEDG,"SolarEdge Technologies, Inc.",17.809865,4.482836,2.682502,34568000,0.5347,43,-1.6,-5.35,-5.5,6.05,-1.608333333,0.304088683,28.48232558,-0.015451209,17771884.55,18050791.1,3,0.197263991
STX,希捷科技,13.583758,9.615945,4.104166,461000000,3.0439,121,-1.613333333,-2.95,0.91,-2.8,-0.273333333,0.315960296,32.93880165,-0.601513019,86613343.07,217355515,10,0.265869038
SBR,Sabine Royalty Trust UBI,16.499573,121.405819,2.709161,12543900,0.5879,252,-1.65,-1.75,-1.2,-2,-0.4,0.213305421,37.77263889,0.140473857,529073.0635,463906.3492,21,0.175154941
MINI,Mobile Mini,14.308279,2.211265,3.019231,15000000,0.709,252,-1.65,-1.3,0.2,-3.85,-0.283333333,0.22495879,20.86412698,-0.163200302,4003994.905,4784890.476,21,0.190692473
X,美国钢铁,10.097984,1.521516,3.064968,214000000,-0.1801,252,-1.67,-0.03,-6.91,1.93,-0.803333333,0.482871081,37.44849206,4.215701959,232686906.9,44612769.05,21,0.360780803
POWI,帕沃英蒂格盛,74.045706,4.096983,0.981826,15381000,0.1064,169,-1.683333333,-6.2,2,-0.85,0.108333333,0.283400799,40.35008876,-0.426454587,3836783.929,6689590.476,14,0.211488127
TUSK,Mammoth Energy Services Inc.,7.671712,2.074443,3.780121,42700000,37.4957,24,-1.686666667,1.02,-9.6,3.52,-0.436666667,0.18754397,22.66541667,1.239085812,6510218.5,2907534.167,2,0.133416892
BXG,Bluegreen Vacations Corp,10.760519,3.496849,1.808463,30027000,0.0915,11,-1.693333333,-0.06,-6.99,1.97,-0.378333333,0.099827978,20.39818182,-0.390292146,1805707,2961593.8,0,0.012469652
ADNT,Adient PLC,310.38489,1.103927,0.14627,73000000,-0.6726,24,-1.76,-0.3,-4.09,-0.89,-2.756666667,0.099325662,63.09208333,0.017799648,22628878.33,22233136.33,2,0.05133799
DESP,Despegar.com Corp.,28.119029,4.518511,0.62271,1240000,-0.636,13,-1.773333333,-1.35,-4.25,0.28,-2.576666667,0.030327877,25.49076923,0.327943629,8488230.286,6392011,1,-0.064642169
TSN,泰森食品,8.01269,1.858806,7.877504,542000000,0.2098,252,-1.776666667,0.53,4.88,-10.74,-1.416666667,0.213994683,25.35845238,1.942141413,81194678.19,27597136.51,21,0.171709219
ABMD,阿比奥梅德,102.67835,23.639084,3.710909,90066000,1.4099,252,-1.793333333,-6.39,53.48,-52.47,17.95666667,0.372032392,39.20105159,2.35469647,8360657.079,2492224.603,21,0.327010382
EOG,依欧格资源,17.471352,3.8982,6.723006,697000000,29.223,252,-1.81,-1.22,-9.34,5.13,2.316666667,0.221283726,44.2746627,0.01608936,92509765.44,91044911.11,21,0.183422278
KOP,科佩斯控股,31.189488,8.199091,1.122173,1000000,-0.9495,152,-1.816666667,-3.1,-1.95,-0.4,-1.375,0.257014236,32.64072368,-0.334775952,2529700.882,3802780.263,12,0.227115797
OMC,宏盟集团,13.824685,6.666231,4.988902,395000000,0.1118,252,-1.816666667,0.7,0.81,-6.96,-0.26,0.281226825,40.31759881,-0.555916784,40049853.44,90185469.84,21,0.17461165
TZOO,Travelzoo Inc,50.818412,9.12033,0.253845,477000,-0.3057,194,-1.833333333,-0.9,-0.55,-4.05,0.75,0.779772044,19.97399536,-0.445644179,4495830.278,8110008.247,16,0.583365927
LASR,nLIGHT,0,6.126757,-5.165334,4653000,17.2125,6,-1.86,-3.28,0.07,-2.37,0.653333333,0.015728133,30.42333333,0.07155934,5949680,5552357,0,0.015728133
BID,苏富比,23.671917,3.956708,1.964353,57277000,-0.2551,252,-1.893333333,0.61,-5.3,-0.99,-0.428333333,0.287686134,28.98920635,1.007698515,20994293.04,10456895.24,21,0.243182606
MCHP,微芯科技,172.335565,3.998755,0.504713,35700000,-0.7907,252,-1.906666667,-1.56,-7.37,3.21,-1.045,0.134669677,35.13222024,-0.175431854,48496341.98,58814231.7,21,0.11697869
