code,name,pe,pb,eps,net_radio2018-06,income_radio2018-06,net_radio2018-03,income_radio2018-03,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_3_rs,month_6_rs,price,vol_radio,volume_3,volume_6,year
MTRN,Materion,53.436399,2.367921,1.1293799999999998,52.39%,4.48%,246.36%,26.09%,91,2.133333333333333,0.9499999999999981,0.04196373293869827,0.019209319937302818,0.24300060450783825,0.1540919008954633,59.65,-0.19626678910710407,1826328.3333333333,2272306.6666666665,7
PSX,Phillips 66,9.729460000000001,2.354686,11.747826,141.65%,39.09%,3.91%,18.82%,78,0.09000000000000341,5.073333333333333,0.0031232953717222345,0.05380812972848791,0.13167533703698178,0.09864647912428808,111.33,-0.17478077888804366,44025208.333333336,53349712.666666664,6
NGVC,Natural Grocers by Vitamin Cotta,34.766209,2.843296,0.528099,232.94%,9.46%,13.62%,12.33%,75,1.3633333333333333,1.883333333333333,0.1275085781316299,0.22881425298545532,0.47696706888080304,0.23825067121562338,16.57,0.3132991372364051,3786727.3333333335,2883370.0,6
XEC,Cimarex Energy Co,13.396894,2.761413,6.2395059999999996,44.97%,21.83%,42.26%,26.80%,193,-2.7866666666666666,3.116666666666665,-0.024950001802146172,0.035219467022294663,0.35610065553149123,0.18070188493462988,92.02,-0.35977881750845425,22688355.666666668,35438308.333333336,16
VAR,瓦里安医疗系统,68.66609100000001,6.515084,1.551712,3.72%,12.06%,30.25%,10.06%,252,-0.5600000000000023,-3.1133333333333346,-0.004815391593853168,-0.025418349714613642,0.18704835219890503,0.16376033439832627,111.21,-0.264504909831199,10759494.666666666,14628914.333333334,21
CBRE,世邦魏理仕,21.201515,3.4148650000000003,2.160223,13.11%,15.13%,8.06%,15.38%,172,-0.4933333333333347,0.11666666666666714,-0.009432361910985641,0.0028149348634178054,0.4643650332329911,0.22121040804256276,45.75,-0.3108914358523762,27235535.333333332,39522851.333333336,14
AL,航空租赁公司,5.739761,1.060136,7.698927,14.16%,4.42%,30.27%,5.84%,90,1.513333333333333,-0.2066666666666682,0.03556762515240061,-0.003269376210001554,0.14653897375844468,0.12023000144309144,46.15,-0.14900164491309023,11488653.666666666,13500206.666666666,7
SUP,Superior Industries International,0.0,1.280183,-0.5629649999999999,208.19%,61.64%,232.59%,121.82%,252,0.21666666666666737,1.5,0.021944495306271464,0.11321004260411589,0.26717399097650857,0.189348382722207,18.3,-0.29828809186593874,2865696.0,4083864.0,21
CPAC,Cementos Pacasmayo S.A.A.,25.565231,3.349249,0.37551,10.29%,2.31%,37.35%,12.81%,80,-0.5689666666666664,0.0009000000000008631,-0.05058837872818783,0.0006983343317020172,0.20572745967215758,0.12363372712185437,10.1,-0.47995548397505133,126790.66666666667,243807.33333333334,6
CCS,Century Communities,10.113881,1.051187,2.773416,123.81%,82.26%,127.51%,76.00%,52,-0.8500000000000002,0.5666666666666677,-0.027800988881970027,0.018969955389677787,0.12922499281750588,0.10191579328455519,28.95,-0.14478631250924043,5084537.0,5945341.0,4
SCCO,Southern Copper Corp,31.426698,4.790585,1.286804,36.81%,20.09%,49.67%,16.24%,104,-0.5666666666666652,-2.469999999999999,-0.010368702458865056,-0.04770365745839095,0.17266878632813323,0.12557627861092374,42.59,-0.12567787871847863,18404946.666666668,21050533.0,8
PBT,帕米亚盆地皇室信托,13.071482000000001,779.1233490000001,0.63344,1.10%,2.00%,1.33%,1.75%,252,-0.2766666666666661,-0.12850000000000014,-0.030563926183704456,-0.012668962051875269,0.24831480911471163,0.20017299761242913,8.48,-0.37032808616699947,1176422.3333333333,1868310.0,21
EGN,爱内珍,16.146113,1.924116,4.432646,131.59%,69.64%,256.00%,102.64%,252,3.2399999999999998,3.5733333333333284,0.04330890453675112,0.054498708433387756,0.23743532164378203,0.16893501889750095,81.6,-0.0516290867852939,28672468.0,30233390.333333332,21
STM,意法半导体,35.907627000000005,2.989023,0.5107550000000001,71.90%,17.74%,121.10%,21.78%,252,-0.9344666666666667,0.04499999999999934,-0.045316841057315975,0.004458650025853896,0.21222704437569298,0.16675111545530866,18.2866,-0.11710972724009851,58359836.333333336,66100894.0,21
CCR,CNX Coal Resources LP,9.270385000000001,2.3451,1.963241,68.87%,20.74%,56.10%,12.22%,39,0.9999999999999988,0.36666666666666714,0.06589045551309695,0.027916862407349443,0.27531686018903184,0.1396973676105668,17.95,0.5819080988930702,671198.3333333334,424296.6666666667,3
CRH,CRH水泥,7.379794,1.494417,4.329389,292.74%,0.79%,292.74%,0.79%,252,-0.4200000000000017,0.22999999999999923,-0.012266864409936656,0.008427987932202499,0.1586890142782654,0.1279289535588802,32.65,-0.17980447947722517,10776979.0,13139524.333333334,21
RYAM,Rayonier Advanced Materials Inc.,2.477865,1.437447,8.370108,1067.48%,169.21%,153.63%,159.16%,52,1.4533333333333331,-1.4966666666666673,0.08021150424097465,-0.07241816363062195,0.3334531169714567,0.22575712319423427,21.36,-0.28835605716003304,13175531.333333334,18514218.333333332,4
FCX,麦克莫兰铜金,6.633897,2.015818,1.986766,209.88%,39.26%,169.64%,45.70%,252,-0.6000000000000002,-0.1633333333333334,-0.03366794019348664,-0.0037844316793362357,0.44942114907231057,0.3101943511642556,14.42,-0.10720453009208898,323083381.0,361878383.0,21
WLK,Westlake Chemical Corp,7.349799000000001,2.1571569999999998,12.137747000000001,81.13%,12.94%,104.83%,10.65%,170,-7.903333333333336,-1.3500000000000039,-0.07819296502292444,-0.009326676855353483,0.340908506472936,0.25022146566565384,83.73,-0.2091058621606505,14986799.333333334,18949185.0,14
WCC,Wesco International Inc,15.311464,1.259344,3.7912769999999996,16.43%,10.18%,13.68%,12.49%,233,1.9500000000000004,-1.6666666666666667,0.03387764839441193,-0.02750000106762675,0.33883937159645017,0.22341184628926988,62.15,-0.3644187041714019,6630029.0,10431441.333333334,19
CVRR,CVR Refining LP,9.735325,2.170905,2.069782,721.05%,36.32%,118.96%,2.44%,69,-1.3999999999999997,3.0999999999999996,-0.06436193653889462,0.21015231878144972,0.3005160194626803,0.22180535279465943,18.2,-0.38790332911839315,11489541.333333334,18770795.333333332,5
LYB,利安德巴塞尔,7.3386059999999995,3.9890839999999996,14.802538,46.37%,21.46%,54.45%,15.86%,96,-1.98666666666666,0.7900000000000015,-0.017536706406232606,0.0086146701477008,0.23920287580730323,0.12381304134657352,102.18,-0.2725844742609799,36302012.0,49905467.666666664,8
BCC,Boise Cascade L.L.C.,12.579639,2.12895,3.3427029999999998,88.79%,23.64%,269.76%,21.39%,68,-1.4833333333333318,1.8333333333333357,-0.033844585344045656,0.049510637379570205,0.18604415515348394,0.1478271728811468,40.1,-0.12594401735693594,7073180.333333333,8092365.333333333,5
JLL,Jones Lang LaSalle Inc,21.76616,1.912855,6.615774000000001,15.70%,15.41%,453.25%,17.00%,252,-7.14166666666667,-3.1966666666666677,-0.04323206670034638,-0.018559026073495976,0.2550412732270966,0.1745999983637483,143.945,-0.3420219102338581,5268473.333333333,8007065.0,21
MHO,MI 家居,8.297264,0.849108,2.92265,64.29%,22.75%,6.99%,7.68%,252,-0.22666666666666657,-1.8033333333333321,-0.008649898479213356,-0.06010860544585111,0.636756900874967,0.252300730947616,25.56,-0.16286566633648453,4000534.6666666665,4778844.333333333,21
BZH,贝哲房屋,0.0,0.672737,-2.254986,88.25%,6.88%,253.39%,6.98%,252,-0.8499999999999996,-0.38333333333333347,-0.06010691493874889,-0.02351696600989227,1.0293768114478479,0.36892321200625905,12.11,-0.11478609789230335,8952642.666666666,10113536.0,21
RS,Reliance Steel & Aluminum Co,7.762695,1.247282,10.984587,122.42%,20.75%,50.88%,13.96%,252,0.6166666666666695,0.6633333333333317,0.007491058572911315,0.0101610728107448,0.26228541474086137,0.2088825712309316,87.65,-0.15026147783460114,9004146.333333334,10596373.0,21
NINE,Nine Energy Service Inc.,0.0,1.4512129999999999,-1.764211,174.51%,51.25%,108.09%,64.98%,9,-0.06333333333333376,2.7399999999999998,0.002221059624364886,0.10808127897406995,0.15305889562897426,0.0036447426274137267,32.51,-0.09590686886733975,3349197.3333333335,3704482.6666666665,0
KEX,卡比海运,13.573932999999998,1.444014,5.657903,10.86%,69.58%,18.16%,50.84%,252,-0.2083333333333286,1.75,-0.0012871209978154421,0.026201842521463597,0.20623653785574636,0.12831578829014448,81.575,-0.3056706719082443,7471184.0,10760288.666666666,21
FF,FutureFuel Corporation,10.605387,1.6697959999999998,1.3983459999999999,625.54%,29.81%,954.95%,3.02%,91,1.378533333333334,0.6566666666666668,0.09441801294183944,0.054576714353693996,0.29688599541579924,0.15855094735821065,18.1456,-0.07215490366072672,1512214.0,1629813.0,7
BBU,Brookfield Business Partners,0.0,3.663991,-0.740867,1284.62%,80.18%,6.40%,323.68%,28,1.8283333333333356,0.8233333333333329,0.04622453684036005,0.025898831012549414,0.12490895830586562,0.0866184273310856,43.73,-0.4969429911386417,325442.0,646928.6666666666,2
LBRT,Liberty Oilfield Services Inc.,8.366188000000001,2.70301,1.9578810000000002,142.71%,81.15%,564.70%,96.19%,9,1.1534000000000002,0.6333333333333341,0.05981678911683666,0.04520521757873585,0.11375851070733571,-0.024715963622245336,21.8802,0.13599471490316062,13247368.666666666,11661470.333333334,0
RHI,罗伯特哈夫,26.231790999999998,7.854100999999999,2.760391,36.11%,11.36%,22.47%,8.39%,252,1.836666666666673,2.2233333333333314,0.03370681806338594,0.03711539271415855,0.2614872451764053,0.159199972896446,70.58,-0.12600966063110652,21861358.666666668,25013272.666666668,21
WLH,Lyon William Homes,9.512427,0.8381430000000001,1.869134,34.49%,22.89%,235.41%,44.24%,65,-1.3099999999999998,-1.4133333333333329,-0.059486373327780985,-0.05383542916299583,0.18886488815435154,0.15278779258771777,19.19,-0.12626301979427168,6813986.666666667,7798670.333333333,5
MAN,万宝盛华人力资源,9.872481,2.0719790000000002,8.938989,22.56%,9.32%,30.38%,16.09%,252,-0.1633333333333269,-9.806666666666667,0.0012586442392152064,-0.09221105978557093,0.22051649954552413,0.16049226790128956,85.09,-0.009244789233498694,16506640.333333334,16660664.666666666,21
DHI,霍顿房屋,12.373239,1.882141,3.4744339999999996,56.99%,17.74%,53.05%,16.92%,252,0.6699999999999994,-0.9033333333333312,0.01709649550135783,-0.02089697852188335,0.3883305393195427,0.1475904694274353,43.0,-0.21141889651804935,72995786.33333333,92565984.66666667,21
MDC,M.D.C. Holdings Inc,9.270496000000001,1.177727,3.35365,88.65%,15.51%,74.23%,7.80%,252,0.33999999999999986,0.8800000000000002,0.011126640776374331,0.0322800691939124,0.24463768174242184,0.14875456049703703,32.49,-0.4578057280674066,6665446.666666667,12293465.666666666,21
PHM,普得集团,10.478546000000001,1.6877810000000002,2.56715,221.68%,27.47%,86.58%,21.16%,252,-0.5233333333333346,-0.2666666666666669,-0.01858505757106641,-0.008405148218918053,0.35884326949423323,0.20667741073367565,26.98,-0.20794145220782206,77825083.66666667,98256731.0,21
EAF,Graftech International Ltd.,10.977811,-5.2819910000000005,1.577728,1258.88%,292.33%,949.05%,331.45%,6,0.37166666666666615,-0.2666666666666669,0.02881405367570623,-0.008405148218918053,0.09626246635129164,0.20667741073367565,18.965,-0.741470949879929,25402219.333333332,98256731.0,0
ATKR,Atkore International Group Inc.,11.127359,16.089806,2.316812,24.52%,25.21%,124.76%,19.37%,28,1.8533333333333328,0.31333333333333374,0.0867790835034804,0.024751196653710093,0.16456801253317335,0.11333611670026687,26.22,-0.3951966445951826,8822995.333333334,14588205.0,2
FTSI,FTS International Inc.,1.232721,47.619649,7.70653,133.86%,43.03%,491.54%,118.97%,8,-0.7966666666666669,-1.4399999999999995,-0.05528387995356243,-0.07365043736652908,0.030754548476883536,-0.12297411769987883,11.84,0.21118462576221947,13679173.666666666,11294045.0,0
SOI,Solaris Oilfield Infrastructure Inc.,20.978715,2.733694,0.728834,1919.59%,252.19%,180.53%,248.88%,17,1.2166666666666661,-0.7433333333333341,0.08008715820820556,-0.038208367143102995,0.21535994143702175,0.08826997541330267,17.77,-0.4147714617018913,8302587.333333333,14186914.666666666,1
ASGN,盎塞,27.375964,4.224941,3.150574,1.40%,34.47%,29.93%,9.36%,74,0.8533333333333294,-1.4200000000000017,0.018512869998444748,-0.01743567746053765,0.1579485215336068,0.13062711467951438,80.19,-0.15823803911760043,5326379.0,6327654.666666667,6
EMES,Emerge Energy Services LP Common,6.459048,2.109275,0.70289,255.01%,23.29%,113.05%,41.68%,65,-0.5016666666666664,0.26666666666666633,-0.0770598603117109,0.049073566463853885,0.7878906744624006,0.3441877412730379,4.815,-0.12514296421995968,8235709.333333333,9413777.333333334,5
SDPI,Superior Drilling Products Inc,68.383284,3.8178449999999997,0.035535000000000004,227.50%,33.32%,117.76%,36.52%,52,0.33840000000000003,0.10506666666666671,0.1758686449375846,0.0633128383372286,0.7527392425822071,0.33340029362163287,2.9352,0.2455073482386273,1711839.0,1374411.0,4
SIM,Grupo Simec S.A. de C.V. ADS,13.523071,0.779253,0.643345,4.85%,26.73%,37.83%,0.34%,252,-0.2599999999999998,0.09120000000000002,-0.023783410947573542,0.010620690220644309,0.4502264249795409,0.363520119653811,8.84,-0.5980199475065616,63814.333333333336,158750.0,21
GTE,Gran Tierra Energy,1195.2486900000001,1.310538,0.002694,398.22%,70.03%,39.86%,46.03%,148,0.008333333333333451,0.2266666666666667,0.003645652593021047,0.07676925752043125,1.181364992000795,0.3295252437161306,3.415,-0.3998700302185149,22565823.666666668,37601561.0,12
INS,Intelligent Systems Corp,37.95733,4.9139550000000005,0.31588099999999997,561.25%,48.33%,275.79%,138.85%,252,0.7499666666666668,1.3058333333333334,0.09467374469936585,0.2313683095388577,0.496537513226766,0.3881292374270386,10.9899,0.6328243569060853,523946.6666666667,320883.6666666667,21
AMS,American Shared Hospital Service,7.963649,0.701353,0.379851,12.61%,4.53%,19.93%,7.96%,252,0.1109,0.060166666666666625,0.039123347828779444,0.0317780505087416,0.5556594277992749,0.3339613849084248,3.1,-0.17444695601925989,210489.33333333334,254967.66666666666,21
GRC,Gorman-Rupp Company,28.533721000000003,2.810393,1.28059,29.63%,14.26%,89.87%,4.32%,252,0.9733333333333315,1.8733333333333324,0.028573080420752364,0.0605727035854726,0.22623933403254912,0.1776850316977163,37.62,-0.4674294387058628,854788.0,1605023.0,21
CVR,Chicago Rivet & Machine Co,12.171716,1.0357450000000001,2.604908,52.07%,3.79%,38.53%,5.57%,252,0.06983333333333282,0.436766666666666,0.0024709904331935754,0.016075986847468044,0.29233935596886756,0.1716241874439162,31.45,-0.27304472996747875,18180.666666666668,25009.333333333332,21
SVT,Servotronics Inc,10.830539,0.922221,0.978714,573.33%,24.23%,1173.08%,15.99%,252,0.4061666666666663,-0.25676666666666687,0.0443595424710852,-0.026524057492793972,0.5422814341402701,0.3724474565741606,10.35,-0.14283725462898508,65674.66666666667,76618.66666666667,21
FRD,Friedman Industries Inc,11.399922,0.9487040000000001,0.8552690000000001,888.09%,108.78%,671.90%,108.79%,252,0.203366666666667,0.8066666666666666,0.03806851258167599,0.13176417789536302,0.36038989498813784,0.30644651597906464,8.8401,2.690764694470089,1471168.3333333333,398608.0,21
CQP,Cheniere Energy Partners L.P.,17.745707,25.867135,2.177428,510.87%,41.21%,612.77%,78.27%,139,0.978333333333334,2.2866666666666675,0.026939183956691953,0.07489006163178709,0.42152230944721686,0.20093429088312964,38.835,-0.2655560041163388,5304357.0,7222275.666666667,11
BDL,Flanigans Enterprises Inc,14.487753,1.4782309999999999,1.898155,46.82%,5.48%,24.92%,7.37%,252,0.2603333333333329,1.2316666666666667,0.009820770377352017,0.048873230513169,0.3455616644969978,0.22234205026994236,27.4,-0.5043013056988473,21589.0,43552.666666666664,21
BTI,英美烟草,1.91114,1.048838,24.869968,18.28%,56.86%,18.28%,56.86%,252,-0.9299999999999974,-1.7999999999999996,-0.014810396684351959,-0.03273730029431544,0.11521103488444029,0.09469200501147139,46.91,-0.4619531899480856,27626280.333333332,51345496.0,21
MXC,Mexco Energy Corp,0.0,1.1919520000000001,-0.005654,104.88%,12.88%,7756.66%,10.77%,252,-0.35086666666666666,0.92,-0.06265979146571801,0.24059604154651384,1.3941420613915962,0.5370690987817167,4.8475,3.0342179261275293,2010943.3333333333,498471.6666666667,21
AE,亚当斯资源与能源公司,35.422813,1.279133,1.284483,1383.69%,43.53%,232.33%,27.77%,252,0.6703333333333342,-0.3399999999999987,0.01946347193030148,-0.005475762973981844,0.3099044421858741,0.2553159189541898,44.776,-0.19300805854516967,125343.33333333333,155321.66666666666,21
ESTE,Earthstone Energy,20.300206,0.79665,0.404922,102.68%,44.48%,1572.29%,167.01%,82,0.26333333333333364,-0.4133333333333334,0.035970328990223,-0.040436962403390196,0.4213510330207686,0.2204977848713866,9.43,-0.08693582518017584,3462203.0,3791850.6666666665,6
MJCO,Majesco,0.0,5.6208800000000005,-0.063391,162.73%,20.15%,154.32%,17.02%,40,0.29066666666666663,0.3700000000000001,0.056595029863809675,0.06979713327431797,0.21971405385707654,0.1255261530557771,7.1,0.6507485989531898,327055.6666666667,198125.66666666666,3
REI,Ring Energy Inc.,70.635995,1.398233,0.1478,147.01%,106.31%,342.88%,144.12%,61,-0.14333333333333384,-0.5433333333333336,-0.011740227439455403,-0.029712495583944242,0.35790149239594404,0.21471210936349053,11.61,-0.4272417697239216,8483119.666666666,14810995.666666666,5
LEVB,Level Brands Inc.,283.105022,1.8218860000000001,0.01095,498.32%,78.98%,670.05%,118.73%,11,0.0783333333333333,-0.16273333333333304,0.023842299564594546,-0.0256142625089348,0.12792704078874728,0.004772244774392406,3.905,-0.009404523345054388,745784.3333333334,752864.6666666666,0
GORO,Gold Resource,34.842958,2.326381,0.141779,334.49%,43.84%,24.70%,32.11%,98,-0.4216666666666666,0.6766666666666671,-0.06203993349978932,0.13340098342181972,0.4745270566893857,0.2981874677561807,5.295,-0.05183127716479479,7670806.333333333,8090128.0,8
TGC,Tengasco Inc,9.083299,1.659314,0.112294,161.24%,29.61%,683.57%,13.07%,252,0.06803333333333335,0.02096666666666665,0.10704107590246208,0.037860213510331704,1.0682925109562615,0.6298911521528697,0.9354,3.8545379591425264,9887742.333333334,2036804.0,21
SRCI,Synergy Resources Corp,9.699425,1.525332,0.929952,77.63%,96.02%,230.97%,236.23%,87,-0.6900000000000001,0.5399999999999991,-0.06389621962554294,0.06816493889348431,0.39430414245138196,0.2593151519135489,8.86,-0.2334856456057871,52951770.0,69081250.33333333,7
MHH,Mastech Holdings,23.988614000000002,3.7428160000000004,0.448963,304.74%,27.95%,586.57%,30.92%,121,0.7016666666666671,0.7007666666666669,0.09192010931031773,0.11145991266469202,0.566148653275422,0.36405577111012905,9.99,-0.25466017851593387,631568.6666666666,847356.6666666666,10
LGL,LGL Group Inc,52.442145999999994,1.309094,0.132527,2260.00%,5.09%,73.87%,5.71%,252,0.650266666666667,-0.052200000000000024,0.11801340034874964,-0.009765220827737795,0.7506390671053461,0.4305675270631817,7.2908,2.601167629478187,430961.3333333333,119672.66666666667,21
