code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
HON,166.94,霍尼韦尔,74.737413,7.025264,2.2278,1280000000.0,-0.0857,10919000000.0,0.0834,1451000000.0,0.0893,10392000000.0,0.0948,-2399000000.0,-3.2957,10843000000.0,0.0859,1365000000.0,0.0938,10121000000.0,0.0323,252,0.1093635521857884,62.2970634920635,0.012399690036735278,76506670.95238096,75569630.95238096,21,0.08382738885798124
RL,136.24,拉夫劳伦,52.453743,3.2273,2.5943810000000003,109000000.0,0.8319,1391000000.0,0.0323,41300000.0,1.2025,1529000000.0,-0.0231,-81800000.0,-2.0062,1642000000.0,-0.0425,144000000.0,2.1466,1664000000.0,-0.0859,252,0.19064559744447976,76.78734126984125,1.223210450777905,23390478.317460317,10521036.507936507,21,0.16077718868267113
JBGS,37.52,JBG SMITH Properties,0.0,1.5283440000000001,-0.735276,24023000.0,1.1182,0.0,0.0,-4786000.0,-1.7575,0.0,0.0,-18752000.0,-2.4847,0.0,0.0,-77991000.0,-4.7114,0.0,0.0,16,0.041428958996409256,34.948125,-0.41810188899179374,10254285.25,17622131.875,1,0.011972818396933614
VSM,36.91,"Versum Materials, Inc.",21.267364,32.220203999999995,1.7284700000000002,64100000.0,0.1718,350000000.0,0.2036,63300000.0,0.3526,341000000.0,0.2581,20600000.0,-0.6061,331000000.0,0.2216,46100000.0,-0.0191,294000000.0,0.1856,25,0.07441430806808853,34.45439999999999,-0.509860620826323,9678587.0,19746601.5,2,0.053448169884586255
VLP,36.13,Valero Energy Partners LP,13.157348,9.603295,2.7444740000000003,64019000.0,0.0954,135000000.0,0.2178,66079000.0,0.1366,132000000.0,0.2469,64264000.0,0.0747,126000000.0,0.2127,57589000.0,0.1137,109000000.0,0.188,59,0.14040559359431964,44.36288135593221,-0.087067468662022,2556843.466666667,2800692.6896551726,4,0.10507560382719773
ZAYO,35.18,Zayo Group Holdings,85.135297,5.806304,0.41205,43800000.0,0.8879,658000000.0,0.0307,23400000.0,-0.1333,649000000.0,0.1803,11500000.0,-0.4192,654000000.0,0.2897,23200000.0,0.4777,643000000.0,0.2745,49,0.10785050868210787,30.641836734693868,0.9261715471102224,49882078.44,25897007.208333332,4,0.08086356671714699
AVNS,69.26,Halyard Health Inc,31.073775,2.551528,2.2343599999999997,35300000.0,1.0643,161000000.0,0.0791,20200000.0,0.5781,156000000.0,0.0734,32800000.0,2.28,166000000.0,-0.5944,16600000.0,0.8242,401000000.0,0.0098,49,0.1555051692186886,41.479795918367344,-0.3264749820928533,7203575.08,10695334.083333334,4,0.11528944877180197
TDG,368.59,TransDigm,26.890903,-9.24127,13.702775,217000000.0,0.2851,981000000.0,0.0925,196000000.0,0.2622,933000000.0,0.0741,315000000.0,1.6480000000000001,848000000.0,0.0417,153000000.0,-0.0078,924000000.0,0.0556,152,0.17093653893049574,138.41802631578952,0.3995919222064542,9678078.69736842,6914928.947368421,12,0.14538660907042175
FLS,55.98,福斯,0.0,4.498497,-0.229109,14787000.0,-0.6495,973000000.0,0.1095,16459000.0,-0.1467,920000000.0,0.0619,-106000000.0,-2.7103,1034000000.0,-0.0344,48741000.0,4.2423,883000000.0,-0.0661,252,0.20247736976447375,27.796507936507933,0.8258454440059305,36738692.58730159,20121469.04761905,21,0.16873274668822558
BOH,81.55,夏威夷银行,17.338076,2.744103,4.69833,54718000.0,0.2252,0.0,0.0,54040000.0,0.055999999999999994,0.0,0.0,42953000.0,-0.0129,0.0,0.0,45881000.0,0.0549,0.0,0.0,252,0.09209588328953237,46.24369047619046,0.25236749443923095,6727845.404761905,5372101.587301588,21,0.07644890587596588
PSXP,51.27,Phillips 66 Partners LP,15.65065,2.16972,3.291237,186000000.0,0.8058,254000000.0,0.1189,172000000.0,0.7732,256000000.0,0.1636,162000000.0,0.6531,339000000.0,0.6782,99000000.0,0.1928,204000000.0,0.0851,64,0.1612439389598691,54.345312500000006,0.8583007693663663,7680823.6875,4133251.09375,5,0.12984057588478232
PRH,25.03,Prudential Financial Inc. 5.70%,1.42339,0.22274899999999997,17.570732,200000000.0,-0.5968,0.0,0.0,1364000000.0,-0.0058,0.0,0.0,3865000000.0,12.1911,0.0,0.0,2241000000.0,0.2233,0.0,0.0,68,0.06409015083228238,25.012794117647058,-0.5508206249274868,828166.8235294118,1843732.9705882352,5,0.04380774639190283
VLY,12.06,硅谷国家银行,21.702721,1.2993540000000001,0.554078,72802000.0,0.4541,0.0,0.0,41965000.0,-0.0896,0.0,0.0,26098000.0,-0.479,0.0,0.0,39649000.0,-0.0745,0.0,0.0,252,0.1287781894212798,13.370980158730159,5.842906578960343,29197053.706349205,4266761.992063492,21,0.10079658866797188
MG,21.96,Mistras Group,217.126317,2.239041,0.100909,6000000.0,1.7051,192000000.0,0.1253,2919000.0,0.7191,188000000.0,0.1489,870000.0,-0.7101,188000000.0,0.0528,-6953000.0,-1.9584,180000000.0,0.0637,109,0.23550703444517296,19.586146788990828,-0.22970187286397817,1906701.8363636364,2475277.777777778,9,0.18658415075866444
WELL,65.03,Welltower,44.289409,1.789763,1.4798120000000001,167000000.0,-0.1778,0.0,0.0,454000000.0,0.3434,0.0,0.0,-89743000.0,-1.2556,0.0,0.0,89299000.0,-0.7483,0.0,0.0,252,0.11763860059077504,44.239761904761906,6.974925515991389,38796778.42063492,4864845.238095238,21,0.10508096547506574
CSL,124.48,卡莱尔伙伴,12.346243,2.774361,10.052451,114000000.0,0.1114,1236000000.0,0.2563,310000000.0,4.0097,985000000.0,0.2722,115000000.0,0.5105,1072000000.0,0.1996,86300000.0,9.8061,1089000000.0,0.099,252,0.1748179700402773,48.06496031746031,0.4823803719867425,7754942.325396826,5231411.904761905,21,0.14063566814415823
RZA,26.98,Reinsurance Group Of America Inc,0.9938799999999999,0.201816,27.163031,204000000.0,-0.1198,0.0,0.0,100000000.0,-0.3112,0.0,0.0,1217000000.0,5.3997,0.0,0.0,228000000.0,0.1453,0.0,0.0,75,0.06811152159679207,27.637066666666662,0.0016467976808710264,614548.2105263158,613537.8378378379,6,0.0522004671257286
XYL,81.74,赛莱默,39.521506,5.814524,2.058373,115000000.0,0.15,1317000000.0,0.1314,79000000.0,0.4107,1217000000.0,0.1363,70000000.0,0.4,1277000000.0,0.1662,103000000.0,0.41100000000000003,1195000000.0,0.3322,85,0.11910932097980913,42.18717647058823,0.2403701780320567,24217687.279069766,19524564.285714287,7,0.09214627364402506
BBDC,10.12,Barings BDC Inc,0.0,0.788768,-0.120985,15316900.0,8.5536,2769600.0,1.2527,14471700.0,1.0118,1788000.0,-0.2285,23680700.0,2.2606,4409300.0,1.8303,-57496700.0,-8.2968,2691700.0,0.336,95,0.11973070802057593,20.493999999999996,0.5838000880464528,5932608.479166667,3745806.3829787234,7,0.09351773366273454
SWX,79.54,Southwest Gas Corp,18.60579,2.025321,4.282538,21551000.0,0.1893,0.0,0.0,78294000.0,0.1346,0.0,0.0,96396000.0,0.4673,0.0,0.0,10420000.0,2.5845,0.0,0.0,252,0.11990351443880116,37.70619047619048,0.7997856233260515,4107633.587301587,2282290.476190476,21,0.09750957699850558
AIG,54.52,美国国际集团,0.0,0.7883439999999999,-6.896346,931000000.0,-0.1673,0.0,0.0,949000000.0,-0.2164,0.0,0.0,-6672000000.0,-1.6624,0.0,0.0,-1713000000.0,-4.9289,0.0,0.0,252,0.7958160211406304,571.7758000000003,23.240732796497515,204005100.1984127,8415797.57142857,21,0.4538303703994175
VIV,9.61,Telefonica Brasil S.A. ADS,8.266684,0.22866199999999998,1.164312,3166000000.0,2.6272,10823000000.0,0.0118,1098000000.0,0.1022,10789000000.0,0.0188,1517000000.0,0.2487,11034000000.0,0.0147,1223000000.0,0.2834,10886000000.0,0.018000000000000002,89,0.14115697799766652,18.385842696629215,0.3293132861951097,39513357.06666667,29724638.636363637,7,0.11291533976361008
STE,114.11,思泰瑞医疗,32.030498,3.129961,3.565352,70278000.0,0.2072,639000000.0,0.0507,73623000.0,1.8246,716000000.0,0.0511,95340000.0,22.9324,662000000.0,0.0234,64444000.0,0.603,634000000.0,-0.019,252,0.16018325377482795,37.217222222222226,0.0023528586602325928,9311827.031746032,9289969.047619049,21,0.1325682551890108
ALLY,27.64,Ally Financial Inc.,11.383280000000001,0.8855059999999999,2.421534,349000000.0,0.3849,0.0,0.0,250000000.0,0.1682,0.0,0.0,181000000.0,-0.2702,0.0,0.0,282000000.0,0.3493,0.0,0.0,55,0.09335189890394806,22.308545454545456,0.011405136307300133,78799629.96428572,77911043.8888889,4,0.06747065041113742
CFX,36.65,科尔法克斯,36.77913,1.307862,0.9915950000000001,41779000.0,-0.2855,925000000.0,0.0912,29042000.0,-0.3,881000000.0,0.2008,17840000.0,-0.5834,874000000.0,0.0759,51704000.0,0.6058,845000000.0,0.1017,126,0.16617316737431911,32.89301587301588,0.9729585936863749,16765851.38095238,8497822.222222222,10,0.15146895466652396
HGH,28.44,The Hartford Financial Services,0.0,0.8475229999999999,-6.222957,582000000.0,15.55,0.0,0.0,597000000.0,0.5794,0.0,0.0,-3703000000.0,-44.716,0.0,0.0,234000000.0,-0.4658,0.0,0.0,79,0.05780613198383371,29.82398734177215,0.3089878579195361,1259394.0,962112.8205128205,6,0.04442684250443876
WPC,65.89,W. P. Carey Inc,24.08213,2.281444,2.739114,79424000.0,0.1831,0.0,0.0,68066000.0,0.1378,0.0,0.0,74473000.0,0.5365,0.0,0.0,83654000.0,-0.2551,0.0,0.0,250,0.12744940200270197,37.963479999999976,5.868828092323816,4572045.84,665622.4,20,0.10718622099506729
WHD,36.3,Cactus Inc.,0.04211,13.583810999999999,861.073975,41542000.0,1.5059,139000000.0,0.6921,26408000.0,4.4405,115000000.0,0.9676,18451000.0,12.708,105000000.0,1.1148,26664000.0,9.4193,96027000.0,1.6126,9,0.08869025805858681,32.565555555555555,-0.07067149832952305,11204460.0,12056511.75,0,0.057667767059446345
ADC,54.01,艾格里房产,27.9445,2.072594,1.931686,13068000.0,-0.1327,0.0,0.0,16636000.0,0.1265,0.0,0.0,16671000.0,0.2917,0.0,0.0,12283000.0,-0.1515,0.0,0.0,252,0.22185367957135207,27.461230158730153,3.922685950413223,2097048.5873015872,425996.8253968254,21,0.1636497384574751
VUG,161.27,成长股指数ETF-Vanguard MSCI,8.310857,0.471062,19.337357,2662000000.0,-0.3391,0.0,0.0,2662000000.0,-0.3391,0.0,0.0,3707000000.0,2.1374,0.0,0.0,3707000000.0,2.1374,0.0,0.0,178,0.03832204053585115,77.7050561797753,1.23305774588683,13352548.719101124,5979491.011235955,14,0.03324587725455102
TSI,5.61,TCW Strategic Income Fund Inc,24.22553,0.959191,0.23102899999999998,1357700.0,-0.7659,0.0,0.0,1357700.0,-0.7659,0.0,0.0,4150900.0,0.0798,0.0,0.0,4150900.0,0.0798,0.0,0.0,252,0.14885849081424773,6.004500000000004,0.23537766638963928,2265094.365079365,1833523.8095238095,21,0.10497334134259506
KN,16.51,KnowlesCorporation,13.958566000000001,1.299539,1.1806370000000002,4600000.0,1.1549,188000000.0,0.146,-300000.0,0.9062,178000000.0,0.0606,85500000.0,3.4301,215000000.0,0.573,15700000.0,3.0658,222000000.0,-0.08800000000000001,57,0.11279177877236558,18.24508771929824,-0.33987176453157386,17858284.75862069,27052750.964285713,4,0.094110825352317
FBC,32.48,弗拉格斯塔万通金控,23.306973,1.266026,1.391,50000000.0,0.2195,0.0,0.0,35000000.0,0.2963,0.0,0.0,-45000000.0,-2.6071,0.0,0.0,40000000.0,-0.2982,0.0,0.0,252,0.4166712513822423,576.032396428571,51.08966405099134,3606196.380952381,69230.55555555556,21,0.33281939212395334
CODI,18.2,Compass Diversified Holdings,36.368595,1.5020149999999999,0.498749,533000.0,1.1945,430000000.0,0.3981,-1621000.0,0.9233,361000000.0,0.2438,49131000.0,23.8639,348000000.0,0.0937,8356000.0,-0.8342,324000000.0,0.2841,96,0.07464009034269288,16.468958333333344,-0.08430317914333275,3325456.0208333335,3631612.5,8,0.0638893216509488
LAZ,48.73,Lazard Class A,17.474417000000003,5.510896,2.779492,148000000.0,0.2273,0.0,0.0,162000000.0,0.4639,0.0,0.0,-82954000.0,-1.6431,0.0,0.0,111000000.0,-0.0102,0.0,0.0,162,0.20137728947095365,39.50537037037037,-0.04338726631394114,15521682.888888888,16225670.370370371,13,0.15738566415343982
COWB,48.25,Barclays iPath Bloomberg Livestock Subindex Total Return,0.0,0.0,-0.39899999999999997,150000000.0,1.3452,0.0,0.0,150000000.0,1.3452,0.0,0.0,-212000000.0,-1.3735,0.0,0.0,-212000000.0,-1.3735,0.0,0.0,10,0.0219381195736046,47.06312,0.5435632924994627,28728.8,18612.0,0,-0.004279548986290903
NNI,59.82,Nelnet Inc Cl A,9.514092999999999,1.0694540000000001,6.2728,49539000.0,1.0096,0.0,0.0,113000000.0,1.3619,0.0,0.0,45716000.0,-0.5379,0.0,0.0,43535000.0,-0.484,0.0,0.0,179,0.4315017971374511,31.065083798882675,-0.5748474624158205,1716508.9444444445,4037395.5056179776,14,0.3044611268586604
PBB,25.0162,Prospect Capital Corporation,30.136385999999998,2.635639,0.83,114000000.0,1.2339,0.0,0.0,51859000.0,1.6605,0.0,0.0,122000000.0,0.2067,0.0,0.0,11973000.0,-0.8529,0.0,0.0,35,0.03045800300893083,25.040928571428573,-0.6973335102936273,286715.1111111111,947297.1764705882,2,0.020712604745344667
SYY,73.25,西思科公司,26.768301,15.185070999999999,2.736072,449000000.0,0.4711,15316000000.0,0.0621,330000000.0,0.3853,14350000000.0,0.061,284000000.0,0.0325,14411000000.0,0.0709,368000000.0,0.1351,14650000000.0,0.0488,252,0.12023030053371679,32.5047123015873,0.7555596321014031,71633910.96031746,40804031.746031746,21,0.09498972913689861
TVC,25.06,Tennessee Valley Authority Power,0.0,0.001267,0.0,470000000.0,1.0172,0.0,0.0,462000000.0,1.1896,0.0,0.0,288000000.0,1.8235,0.0,0.0,139000000.0,-0.7897,0.0,0.0,245,0.12458406541599075,24.982401224489813,-0.5608404631357202,337864.8699186992,769344.262295082,20,0.09818346848842067
CPF,27.82,中央太平洋银行,18.488782999999998,1.694394,1.497124,14224000.0,0.1829,0.0,0.0,14277000.0,0.0916,0.0,0.0,4288000.0,-0.6488,0.0,0.0,11812000.0,0.0302,0.0,0.0,252,0.3657843998368468,245.1674603174602,26.461095914631606,2095499.5634920634,76307.93650793651,21,0.2499580039124832
TRGP,55.7,Targa Resources Corp,84.608902,2.003176,0.65265,121000000.0,0.7153,2444000000.0,0.3088,38900000.0,1.3519999999999999,2456000000.0,0.1624,299000000.0,3.1265,2703000000.0,0.34299999999999997,-155000000.0,-47.4688,2132000000.0,0.2902,95,0.20743700336720164,60.14021052631578,6.350167791818655,37350487.541666664,5081582.978723404,7,0.156149205973368
DCP,39.98,DCP Midstream Partners L.P.,0.0,0.8678440000000001,-0.160503,51000000.0,-0.42700000000000005,2384000000.0,0.2372,54000000.0,-0.4653,2180000000.0,0.0431,64000000.0,-0.2,2387000000.0,0.184,-20000000.0,-1.1667,2098000000.0,0.1604,155,0.2617635931932132,36.46767741935483,2.684471981660723,8345329.038461538,2265000.0,12,0.19816605024026845
DCO,39.04,杜科蒙,24.150754,1.7822790000000002,1.618169,1591000.0,-0.5838,155000000.0,0.0985,2600000.0,0.2293,150000000.0,0.1039,9484000.0,2.3441,142000000.0,-0.0016,4655000.0,-0.0716,139000000.0,0.0462,252,0.3147935513939821,20.459854761904772,0.9589626700847379,1325148.849206349,676454.3650793651,21,0.2567405154386213
BSIG,12.9,OM Asset Management plc,34.745884999999994,15.846252,0.371267,2500000.0,-0.8162,231000000.0,0.0559,54800000.0,1.4574,247000000.0,0.2606,-46700000.0,-2.8606,249000000.0,0.3366,19900000.0,-0.4147,223000000.0,0.307,49,0.0910398264700897,15.121020408163266,1.8290343012912007,11441229.44,4044217.2916666665,4,0.06525171317502272
DX,6.39,德尼克斯投资,4.272443,0.917017,1.494461,15652000.0,3.1060000000000003,0.0,0.0,44307000.0,3.8953,0.0,0.0,21962000.0,-0.682,0.0,0.0,10311000.0,-0.2986,0.0,0.0,252,0.1323442510470809,9.108134920634921,8.545481743499082,5401422.587301588,565861.7063492064,21,0.10799402593388861
FRAC,12.6,Keane Group Inc.,15.991968,2.715806,0.7828930000000001,30667000.0,3.5775,579000000.0,0.7904,-8243000.0,0.8859,513000000.0,1.1362,51865000.0,2.3459,501000000.0,2.3204,4065000.0,1.0787,477000000.0,3.0881,22,0.12815606731990675,15.281363636363636,0.09924650984718007,26367804.90909091,23987162.727272727,1,0.05055650814050311
PPL,29.49,宾州电力,14.675309,1.890211,2.0119439999999997,515000000.0,0.7637,0.0,0.0,452000000.0,0.1216,0.0,0.0,78000000.0,-0.8323,0.0,0.0,355000000.0,-0.2495,0.0,0.0,252,0.10748839590299007,27.857797619047624,1.8158874197602803,80652582.66666667,28641976.984126985,21,0.09459232177620884
CTB,30.55,库珀轮胎与橡胶,35.740381,1.361893,0.8512780000000001,15709000.0,-0.6572,698000000.0,-0.031,8983000.0,-0.6943,601000000.0,-0.0646,-41120000.0,-1.5817,757000000.0,-0.0343,62660000.0,0.2413,734000000.0,-0.0227,252,0.40872396240738634,21.304801587301604,0.5032337896229632,17570696.087301586,11688598.412698412,21,0.31488390236557845
QSR,60.72,Restaurant Brands International Inc,18.213769,7.283376,3.3216629999999996,314000000.0,0.2903,1343000000.0,0.18600000000000003,279000000.0,0.6735,1254000000.0,0.253,578000000.0,0.919,1234000000.0,0.1105,247000000.0,0.0344,1209000000.0,0.1235,47,0.09336992630353058,49.40234042553194,0.20343287580215738,26755204.416666668,22232402.782608695,3,0.07064925965204957
STI,70.99,太阳信托银行,13.212458999999999,1.471603,5.363877,724000000.0,0.366,0.0,0.0,645000000.0,0.3723,0.0,0.0,742000000.0,0.5889,0.0,0.0,540000000.0,0.1345,0.0,0.0,252,0.19856190418174732,52.42817460317463,3.9028320867501023,113028435.64285715,23053703.174603175,21,0.16566877096371577
HE,35.27,夏威夷电力,21.511685999999997,1.829653,1.642828,46054000.0,0.1912,0.0,0.0,40247000.0,0.1771,0.0,0.0,32370000.0,-0.2748,0.0,0.0,60073000.0,-0.5275,0.0,0.0,252,0.12250257365852628,24.64988095238095,0.9709338923047915,10271296.73015873,5211385.714285715,21,0.09803436432860418
CTBB,23.5124,Qwest Corporation,0.0,0.094917,0.0,427000000.0,0.5933,2101000000.0,-0.015,380000000.0,0.3669,2130000000.0,-0.0148,846000000.0,2.5546,2114000000.0,-0.0426,265000000.0,0.0392,2141000000.0,-0.0382,27,0.04781018848726137,23.62740740740741,-0.37656458762343564,2432411.1428571427,3901624.923076923,2,0.022633719954352358
WH,56.97,WSP控股,0.0,0.804814,-4.6,21000000.0,-0.5625,290000000.0,0.2185,39000000.0,0.1818,213000000.0,0.0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.049982418832461316,56.31999999999999,-0.6141080546575138,12089058.666666666,31327574.5,0,-0.049982418832461316
NSP,116.3,Insperity,44.220201,41.226626,2.6209740000000004,24560000.0,0.752,922000000.0,0.1593,49991000.0,0.4031,1014000000.0,0.1492,15554000.0,0.6338,826000000.0,0.1336,19202000.0,0.3652,796000000.0,0.1323,92,0.2368351466194342,30.474021739130432,0.9617886610987527,7277570.630434782,3709660.8695652173,7,0.18735529612577628
CPS,126.62,Cooper-Standard Holdings Inc.,14.700957999999998,2.589068,8.476998,43202000.0,0.0373,928000000.0,0.021,57416000.0,0.3508,967000000.0,0.0724,28961000.0,-0.0954,938000000.0,0.0714,25458000.0,-0.3053,869000000.0,0.0156,61,0.14509871248702563,86.15622950819674,1.9349679162327154,2909321.6774193547,991261.8333333334,5,0.11440517868506535
MKL,1215.0,Markel Corp,44.316228,1.778044,27.394479999999998,280000000.0,0.8463,0.0,0.0,-65594000.0,-1.9233,0.0,0.0,439000000.0,2.3106,0.0,0.0,-261000000.0,-4.1291,0.0,0.0,252,0.11157276797269448,446.9130952380951,0.6659642918578554,661020.253968254,396779.3650793651,21,0.09609433834622301
PII,107.73,北极星,25.902494,7.6182360000000005,4.146319,92540000.0,0.4916,1503000000.0,0.1008,55714000.0,20.1391,1297000000.0,0.1245,31474000.0,-0.4971,1431000000.0,0.1751,81888000.0,1.5343,1479000000.0,0.2478,252,0.3497406790856468,42.18694087301587,-0.23140183306946255,23074175.84920635,30021117.46031746,21,0.25097492629942403
EQC,32.25,Equity Commonwealth,17.422583,1.177249,1.847602,37047000.0,7.3753,0.0,0.0,188000000.0,6.8777,0.0,0.0,-21569000.0,-2.7593,0.0,0.0,33224000.0,-0.6154,0.0,0.0,100,0.18996320163220515,25.65860000000001,-0.17966862839848766,14290436.64,17420322.0,8,0.12964727094166012
WDR,21.24,Waddell & Reed Financial Inc,10.102402,1.913572,2.1034599999999997,44256000.0,0.7904,295000000.0,0.0303,45971000.0,0.3383,298000000.0,0.0386,47487000.0,0.4718,294000000.0,0.0053,39223000.0,-0.2843,289000000.0,-0.045,248,0.1853661363186169,28.0880379032258,1.1359217894832316,20073529.05645161,9398063.709677419,20,0.15230332908105237
DLR,121.92,Digital Realty Trust Inc,127.370038,2.8216959999999998,0.95568,88159000.0,0.1079,0.0,0.0,110000000.0,0.3019,0.0,0.0,79658000.0,-0.1714,0.0,0.0,12475000.0,-0.9439,0.0,0.0,169,0.15950614433254143,59.783076923076926,0.5026373720873787,26061966.188235294,17344148.80952381,14,0.1393412676752261
PAYC,153.79,"Paycom Software, Inc.",98.876972,27.261024,1.550715,35722000.0,0.7847,129000000.0,0.3112,41160000.0,0.2216,154000000.0,0.2879,12905000.0,0.4948,114000000.0,0.2985,14067000.0,1.2696,101000000.0,0.3099,55,0.3297489114668449,55.96690909090908,0.4417598486612641,14238643.035714285,9875877.074074075,4,0.21712038790593416
NI,24.98,印北瓦电,33.330159,1.8052990000000002,0.7562220000000001,24500000.0,1.5518,0.0,0.0,276000000.0,0.3067,0.0,0.0,-52400000.0,-1.5901,0.0,0.0,14000000.0,-0.4853,0.0,0.0,252,0.1091524758704001,23.23892857142858,1.6104912626520833,52204094.603174604,19997804.76190476,21,0.09512562700803488
ECCX,24.9001,Eagle Point Credit Company Inc.,11.898994,0.0,2.0926139999999998,9531800.0,-0.3864,0.0,0.0,8109500.0,9.3645,0.0,0.0,12586200.0,-0.4632,0.0,0.0,2227000.0,-0.9474,0.0,0.0,7,-0.013074389771491243,24.820185714285714,-0.583345137681626,97066.0,232965.0,0,-0.013074389771491243
PFG,59.59,信安金融,6.83356,1.451474,8.682151,459000000.0,0.4597,0.0,0.0,403000000.0,0.1383,0.0,0.0,843000000.0,1.4923,0.0,0.0,813000000.0,1.4838,0.0,0.0,205,0.4040739573119309,41.25639024390245,-0.10284214923197273,34548831.106796116,38509200.0,17,0.2544096959756769
AIZ,105.54,Assurant Inc,13.528635999999999,1.241618,7.798273,67000000.0,-0.4426,0.0,0.0,106000000.0,-0.2629,0.0,0.0,0.0,0.0,0.0,0.0,-57300000.0,-1.3968,0.0,0.0,177,0.17096652403691384,55.21525423728815,-0.4394334080663717,12645793.719101124,22558950.0,14,0.1325323907016869
PRA,48.0,ProAssurance Corp,29.641984000000004,1.632798,1.617638,28423000.0,0.4562,0.0,0.0,11856000.0,-0.7140000000000001,0.0,0.0,17342000.0,-0.6838,0.0,0.0,28949000.0,-0.1444,0.0,0.0,252,0.24521232330388468,21.350467063492058,0.00999528131142838,7826207.396825396,7748756.396825396,21,0.16770571610145554
XEL,47.26,卓越能源,19.443105,2.066937,2.4327389999999998,265000000.0,0.1674,0.0,0.0,291000000.0,0.2176,0.0,0.0,189000000.0,-0.1663,0.0,0.0,492000000.0,0.075,0.0,0.0,252,0.10148223241052601,26.26682539682539,1.2008356911761426,56058967.08730159,25471673.015873015,21,0.09004914051314207
