code,name,pe,pb,eps,count,end,max,mean,min,price_end,price_middle,price_start,start,std,volume_end,volume_start,year
REW,ProShares UltraShort Technology,0.0,0.0,0.0,140.0,10.855,1840.96,325.9438549999999,10.67,33.61020638297874,145.48382978723404,809.0156521739133,1149.6,408.08164993957837,69234.47142857143,113284.28571428571,11.0
OMP,Oasis Midstream Partners LP,30.194044,2.586804,0.769357,13.0,23.3437,23.3437,18.677976923076923,16.48,20.42874,17.8825,17.285,16.75,2.0650937122214112,997859.2857142857,2330888.0,1.0
EFX,艾可菲,31.582402000000002,4.953466000000001,4.197591,253.0,134.42,145.44,50.682529644268776,19.18,89.40741176470586,33.60809523809524,28.571071428571447,29.81,33.87990138974258,17704514.921259843,11497853.968253968,21.0
HPQ,惠普,8.731155000000001,-22.011251,2.7659569999999998,253.0,24.495,67.5,30.695711462450596,9.71,23.10029411764706,38.19321428571429,30.884047619047617,30.875,12.381058268859405,318853448.96850395,214613926.19047618,21.0
JELD,JELD-WEN Holding Inc.,75.463358,3.260352,0.325721,21.0,24.185,39.37,31.57214285714286,24.185,27.23357142857143,35.97714285714286,31.505714285714287,25.25,4.538464655428246,15319193.909090908,14497567.5,1.0
DPK,Direxion Daily Developed Markets,0.0,0.0,0.0,60.0,13.3275,302.3,29.236635,10.63,14.12031,28.734844999999996,44.85475000000001,273.8,36.80322638150189,189143.16666666666,172708.46666666667,5.0
GMRE,Global Medical REIT Inc.,257.174596,1.258808,0.036900999999999996,28.0,9.43,10.92,8.885357142857142,6.5,8.271,9.034444444444444,9.418888888888889,10.0,1.0091011113412038,2953298.1428571427,3033435.0,2.0
ATV,橡果国际,4.9759199999999995,0.574993,3.762118,137.0,20.1606,195.9333,26.54619635036497,2.4695,11.106428260869567,20.266665217391306,48.748146666666656,132.6667,27.89808347258718,521794.50724637683,226403.38235294117,11.0
SAFE,Safety Income & Growth Inc.,912.057589,0.8061510000000001,0.017773,16.0,16.385,19.65,17.982187500000002,15.99,17.7975,17.384,18.802,19.0,1.0590262331500568,1128746.875,3147508.25,1.0
GRAM,Grana y Montero S.A.A.,26.299646999999997,1.08089,0.13042,62.0,3.1,21.66,8.69546774193548,2.2,3.564238095238095,5.934761904761906,16.981999999999996,21.35,6.332162590514622,4522893.645161291,2289857.5161290322,5.0
ARL,美国房地产投资,22.316411,2.384594,0.787313,253.0,16.25,19.38,9.177067984189721,1.29,6.529508235294117,8.547500000000003,12.485714285714288,12.25,4.061834795224094,115111.03937007874,90288.88888888889,21.0
DESP,Despegar.com Corp.,28.119028999999998,4.518511,0.62271,13.0,16.525,32.0,25.569615384615382,16.525,19.732999999999997,29.865,28.57,29.0,5.461971737057073,7963216.714285715,6392011.0,1.0
ONE,精锐教育,0.0,11.566221,-1.424885,7.0,8.2,14.81,10.412857142857144,8.2,8.806666666666667,12.955,10.280000000000001,11.0,2.229497060517718,4835606.0,8055150.666666667,0.0
DGZ,做空黄金ETN(德银),0.0,0.0,0.0,127.0,15.14,32.25,16.360531496062993,11.15,14.537267441860465,13.430952380952379,21.15678571428571,24.8,4.589153750043663,1727752.921875,2412392.0634920634,10.0
SCO,二倍做空彭博原油指数ETF,0.0,0.0,0.0,119.0,15.16,517.625,74.2564075630252,12.305,37.365125,20.771687500000002,166.94974358974358,355.375,99.73893448650877,43362250.583333336,31685040.0,9.0
MHNC,Maiden Holdings North America L,0.0,0.0,0.0,59.0,22.7135,27.29,25.53929999999999,19.5,24.189380000000003,26.906304999999996,25.521315789473682,24.45,2.059341150415128,268951.76666666666,515692.0344827586,4.0
WMLP,Westmoreland Resource Partners LP,0.0,-0.189546,-1.842325,99.0,1.8693,264.0,53.5075595959596,1.05,3.687666666666666,12.503375757575753,144.33163636363636,175.2,77.58840386571283,706976.1,223597.20408163266,8.0
AKO.B,Embotelladora Andina,19.364322,0.00249,1.2135719999999999,253.0,21.96,41.85,18.636166007905135,4.99,25.990000000000006,18.604047619047613,11.226904761904759,23.0,8.103233574885857,521979.031496063,694413.4920634921,21.0
AMGP,Antero Resources Midstream Management Llc,89.706923,148.02209,0.204555,17.0,16.91,22.08,19.111764705882354,15.99,18.058333333333334,18.621666666666666,20.964000000000002,22.15,1.8222521617977216,10426866.111111112,13348907.625,1.0
KFYP,KraneShares CSI New China ETF,0.0,0.0,0.0,63.0,30.25,42.225,32.14046666666667,23.1,34.98244761904762,29.60502380952381,31.833928571428572,25.505,4.058151163697498,40987.1875,13499.41935483871,5.0
CGG,CGG Veritas,0.534127,0.025077000000000002,5.092422,253.0,2.8,2095.04,553.5039264822132,2.29,348.70227529411784,949.6304761904763,364.6171428571429,768.0,446.85042589761116,129842.1653543307,26272.833333333332,21.0
WSM,Williams-Sonoma Inc,22.763085999999998,5.346316000000001,3.1349,253.0,71.529,84.66,35.209669960474315,7.01,55.47528235294117,29.295119047619046,20.61735119047619,11.25,18.051543411917663,33193655.842519686,23359349.206349205,21.0
RLGY,Realogy Holdings,7.018180999999999,1.0775,3.019301,72.0,20.78,51.64,36.43402777777778,20.78,27.174999999999994,38.885,43.24208333333333,32.85,8.624850382000467,31479158.416666668,31568914.694444444,6.0
VMW,威睿,38.895666999999996,5.941753,3.891693,134.0,152.0,153.26,79.60134328358211,19.35,92.88155555555555,90.02000000000002,55.36386363636364,52.0,28.576003756005235,39054973.08955224,47844723.88059702,11.0
CROC,ProShares UltraShort Australian,0.0,0.0,-0.96,75.0,53.31,64.53,48.49403999999999,36.415,48.94036799999999,54.786352000000015,41.75539999999999,39.25,6.943619208562168,72357.76315789473,177172.97297297296,6.0
ELVT,Elevate Credit Inc.,0.0,3.6813,-0.11110199999999999,18.0,9.25,9.36,7.782222222222221,6.11,8.615,7.425,7.3066666666666675,7.0,0.9269529815828629,3803563.111111111,4374292.777777778,1.0
SMN,两倍做空基础材料ETF-ProShares,0.0,0.0,0.0,140.0,25.1896,3054.4,459.36572500000017,24.46,46.2953510638298,109.27914893617022,1239.113043478261,2724.8,726.0231632667922,246465.74285714285,1686604.2857142857,11.0
LB,L Brands Inc,8.697481,-7.885043,3.175632,253.0,26.22,96.15,33.32312252964426,7.69,59.537176470588264,22.885952380952375,17.234166666666663,11.375,22.06383985393309,69840949.78740157,51017938.0952381,21.0
PKD,帕克钻井,0.0,0.152187,-11.19667,253.0,3.86,227.85,74.50744071146238,3.86,54.10626470588235,97.47499999999998,72.18392857142855,197.85,41.321671615073015,1214945.2283464568,1013211.6507936508,21.0
BLX,拉丁美洲出口银行,11.838562,0.819716,1.8296139999999999,253.0,20.16,44.75,21.53446640316206,2.06,25.635647058823537,16.163452380952386,22.755476190476195,45.63,7.746810468341054,2854015.275590551,1627746.8253968253,21.0
FTK,Flotek工业,0.0,0.630272,-1.497401,253.0,2.44,50.7,8.890436363636367,0.275,13.485882352941184,10.168035714285717,2.9626833333333322,5.4718,8.606444066448729,17933430.65354331,1027997.619047619,21.0
VC,伟世通,20.41635,6.408986,5.516167,93.0,108.3,131.69,83.16817204301074,32.43,101.28387096774193,93.41612903225807,54.804516129032244,76.0,25.773153834538274,9675310.510638298,10611250.0,7.0
TEO,阿根廷电信,0.0038090000000000003,0.144239,4684.027344,253.0,16.135,41.69,17.955118577075105,0.65,19.620294117647056,16.654404761904757,17.570833333333344,27.63,8.454254281843797,4182027.322834646,6540159.523809524,21.0
ERY,三倍做空能源ETF-Direxion,0.0,0.0,0.0,119.0,35.23,7293.045,723.1455579831935,31.6,74.76265000000001,158.362975,1967.4178564102565,9988.005,1361.5860107653682,6504508.45,1286686.1016949152,9.0
CHK,切萨皮克能源,8.366653,-2.148715,0.546216,253.0,4.33,62.39,15.943596837944664,0.71,13.724470588235294,27.61630952380952,6.516428571428574,8.095,11.519833600277616,444013075.53543305,78683036.84920634,21.0
GDP,古德里奇,0.0,2.934308,-0.750981,18.0,13.6322,13.99,11.747883333333334,8.6,13.0437,10.728333333333333,11.471616666666668,17.25,1.513492324646777,883203.7777777778,577626.0,1.0
VNCE,Vince Holding Corp.,2.49163,3.798553,9.098462,59.0,20.5252,371.3,112.76291864406781,3.61,10.275610000000002,59.209999999999994,277.0157894736842,295.0,121.93759462072006,1072444.2,883832.4137931034,4.0
EBR,巴西电力,0.0,0.10940799999999999,-0.238855,190.0,3.68,21.28,7.673105263157897,1.26,3.5076562499999997,12.228571428571424,7.349206349206349,6.4,4.719183560842333,16027688.294736842,3430310.5263157897,15.0
HEP,霍利能源,11.762939,6.908583,2.6090419999999996,171.0,29.08,41.26,26.573304093567252,10.005,32.68175438596492,27.593421052631573,19.444736842105264,11.75,7.129386558128157,2478385.406976744,1544374.1176470588,14.0
MTZ,MasTec Inc,10.20328,2.319293,4.121224,253.0,42.95,59.3333,19.220223715415013,1.51,29.81576470588236,12.032857142857145,15.685911904761898,31.0,12.219423343351297,17143682.976377953,5242269.047619048,21.0
CAAP,Corporacion America Airports S.A.,64.376858,2.52095,0.130171,8.0,8.13,15.91,11.167499999999999,8.13,9.456666666666669,10.906666666666666,14.125,17.0,2.585082203721963,2652098.5,8730227.75,0.0
GNC,GNC Holdings,0.0,-1.61152,-2.535718,90.0,3.06,60.18,29.117444444444452,3.06,9.954666666666668,42.20633333333334,35.19133333333333,16.6,16.365828716430176,48678395.37777778,30285386.666666668,7.0
BZQ,ProShares UltraShort MSCI Brazil,0.0,0.0,0.0,112.0,62.24,572.8,183.0902678571428,33.9,134.24697368421047,191.22635135135135,225.1175675675676,589.6,102.11103354240804,659849.5178571428,172278.57142857142,9.0
HTY,John Hancock Tax-Advantaged Glob,0.0,0.0,0.0,133.0,7.636,20.4,11.878706015037592,7.54,9.811731111111113,12.633636363636361,13.237727272727268,20.0,2.221881287086,823538.223880597,646969.696969697,11.0
GSL,环球租船,0.0,0.245323,-1.494105,122.0,1.1348,7.32,3.1440639344262302,1.08,2.0520926829268284,4.060243902439025,3.3242499999999993,7.45,1.6651511065904598,2948244.7213114756,2484208.1967213117,10.0
AMRX,"Amneal Pharmaceuticals, Inc.",22.855048,5.9345989999999995,1.0094049999999999,5.0,23.8,23.8,20.444,16.41,23.450000000000003,17.79,19.74,17.0,3.0293943289047074,17745468.333333332,30759222.0,0.0
DEUR,Citigroup Global Markets Holdings linked to the VelocityShares Daily 4X Long USD,0.0,0.0,0.0,10.0,27.07,27.07,24.06725,20.21,26.604999999999997,23.210866666666664,21.53996666666667,25.13,2.685432742801635,120078.2,27529.8,0.0
CUBI,Customers Bancorp Inc.,12.429642999999999,1.097585,2.00408,46.0,24.63,35.82,27.262391304347833,19.22,28.175625,28.79066666666666,24.759999999999998,19.24,3.50526789895983,4401572.260869565,3309511.304347826,3.0
QTM,昆腾数据,0.0,-0.638628,-0.24200500000000003,231.0,1.99,152.0,27.58942337662338,0.96,8.422919480519479,18.358441558441562,55.986909090909094,178.0,30.518684346535178,5051517.077586207,2365413.243478261,19.0
BCEI,富矿溪能源,0.153187,0.9318860000000001,210.396729,82.0,29.99,6852.613,2069.8535707317064,25.99,72.91092499999999,2772.05012962963,3438.5604962962966,1729.6125,2105.4371321962058,2852012.0975609757,114369.19512195123,6.0
PCG,太平洋煤气电力,180.06991299999999,1.1770559999999999,0.23774099999999998,253.0,48.17,70.38,38.275612648221355,8.97,50.270941176470586,41.03071428571428,23.382380952380963,23.13,13.13894124742673,57700742.81102362,31855984.126984127,21.0
SDLP,Seadrill Partners LLC,1.550526,0.21638000000000002,2.1476580000000003,72.0,3.351,34.53,14.467930555555553,2.6,3.494208333333333,9.784166666666666,30.125416666666666,24.0,12.01330175478197,13836342.861111112,5353906.583333333,6.0
AAC,"AAC Holdings, Inc.",0.0,1.5026329999999999,-0.9087870000000001,48.0,8.69,43.56,17.55958333333333,6.27,9.235,14.739999999999998,28.70375,18.2,10.089527319197003,3420521.4166666665,4846860.083333333,4.0
SSG,ProShares UltraShort Semiconduct,0.0,0.0,-0.81718,140.0,14.9799,184912.5,21244.54200428572,14.94,56.41767659574469,2170.143612765957,62382.336956521736,83062.5,35873.97764589121,73396.81428571428,6872.771428571428,11.0
USOD,United States 3x Short Oil Fund,0.0,0.0,0.0,15.0,4.96,23.96,11.01710666666667,4.86,5.4737800000000005,8.860980000000001,18.71656,24.4,6.3129429988224155,212001.25,25793.285714285714,1.0
CAL,布朗鞋业,17.965041,2.266299,2.0818209999999997,253.0,40.09,40.48,16.678715415019774,3.57,25.057764705882352,15.917916666666661,8.960714285714285,7.78,9.162147220846638,8216693.417322835,5486638.095238095,21.0
CHAD,沪深300做空(Direxion),0.0,0.0,-0.41,40.0,36.9325,53.95,39.45973750000002,28.4,32.79660714285714,39.748230769230766,46.346923076923076,40.77,6.2983768615083155,224737.6,2691144.55,3.0
BOIL,ProShares Ultra Bloomberg Natural Gas,0.0,0.0,0.0,84.0,27.63,4837.5,309.077494047619,26.85,50.02714285714286,142.0535535714286,735.1517857142857,4692.5,729.1965016839462,1457042.9761904762,688231.0476190476,7.0
TREX,Trex Co Inc,40.190946000000004,15.933904,2.011896,233.0,85.04,85.04,13.288369098712442,1.72,26.87788461538462,4.906923076923076,8.012662337662341,2.5,14.35319593079653,13480902.82051282,11602086.206896551,19.0
DECK,Deckers Outdoor Corporation,30.118160999999997,3.9349730000000003,3.91923,53.0,121.15,121.84,73.89075471698114,47.2,86.83611111111112,56.321111111111115,78.7870588235294,79.99,19.398396528604806,14279081.333333334,14955700.26923077,4.0
PES,Pioneer Energy Services,0.0,1.445396,-0.759904,253.0,3.2,22.76,6.953399209486163,0.5,6.269764705882354,11.546904761904758,3.051666666666666,2.0,4.926491747603532,15452625.377952756,3618106.3492063493,21.0
COWB,Barclays iPath Bloomberg Livestock Subindex Total Return,0.0,0.0,-0.39899999999999997,9.0,45.29,50.0,46.53391111111111,44.82,45.423399999999994,46.11166666666667,48.06666666666666,50.0,1.942741341792858,25479.6,12731.75,0.0
ANFI,Amira Nature Foods,1.982116,0.23226599999999997,0.8475790000000001,72.0,1.8,19.02,8.838333333333331,1.8,4.663333333333333,9.649166666666668,12.202499999999999,10.0,4.449340511347215,4574659.194444444,5170290.0,6.0
FXP,二倍做空富时中国50ETF-ProShares,0.0,0.0,0.0,131.0,71.67,7920.0,1010.4316625954201,51.86,117.7551818181818,334.8299999999999,2615.1813906976745,6020.0,1895.5329481869846,403273.5606060606,745390.7692307692,10.0
BEDU,博实乐教育,42.591254,3.809827,0.29067,17.0,11.9,23.86,16.62705882352941,11.76,14.548333333333334,19.058333333333334,16.204,11.0,3.731857387256851,5280948.222222222,5874679.125,1.0
EXPR,Express,36.236801,1.2228809999999999,0.287277,101.0,11.41,24.98,15.74059405940594,6.06,10.99764705882353,17.8835294117647,18.41939393939394,17.0,4.8586983486901465,40771561.52941176,23312922.0,8.0
DZZ,二倍做空黄金ETN(PowerShares),0.0,0.0,0.0,128.0,6.62,39.52,9.8226828125,3.99,6.316823255813953,5.795581395348837,17.535,24.99,7.428326625490958,4990516.9375,19561134.375,10.0
WBK,澳洲西洋银行,10.27483,1.434328,1.95721,253.0,20.235,35.015,17.647845849802373,5.21,25.521529411764703,19.285476190476192,8.042797619047619,5.7,8.004388169263075,3114268.401574803,1225765.873015873,21.0
OOMA,Ooma Inc,0.0,8.626380000000001,-0.710203,39.0,15.9,16.1,9.71948717948718,5.9,12.346153846153848,9.30846153846154,7.503846153846155,12.1,2.5720470535905715,2195202.55,1706459.7894736843,3.0
APRN,Blue Apron Holdings Inc.,0.0,2.53832,-0.730036,16.0,1.95,9.34,3.81625,1.95,2.4749999999999996,2.96,6.281999999999999,10.0,2.0370072001181865,74612755.75,56342537.5,1.0
TECS,Direxion DailyTechnology Bear 3x,0.0,0.0,0.0,94.0,18.5101,8302.5,813.6647744680852,18.29,66.713721875,265.7306451612903,2132.6451516129036,7970.0,1597.4187823827829,935328.1489361703,287170.21276595746,7.0
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,0.0,0.0,0.0,41.0,6.12,138.446,35.931624390243925,5.82,11.635000000000002,20.93067857142857,78.2520846153846,50.6375,34.562733693790626,40891769.71428572,5506136.6,3.0
PM,菲利普莫里斯,19.32509,-10.396865,4.123655,127.0,78.02,119.8,77.30519685039368,33.47,95.36093023255815,84.89119047619046,51.23357142857144,50.0,21.288501809341565,90677784.640625,136387471.42857143,10.0
FTNW,"FTE Networks, Inc.",0.0,35.024592999999996,-6.4774,10.0,13.0,23.95,16.62649,9.92,15.287475,18.243333333333336,16.795,12.75,4.060824462114942,426527.2,534592.2,0.0
GLL,二倍做空黄金ETF(ProShares),0.0,0.0,0.0,108.0,83.6817,382.0,111.34923333333334,56.48,78.59992222222225,83.14111111111112,172.30666666666667,505.8,71.62206821646733,922162.4629629629,3044492.592592593,9.0
RETL,Direxion Daily Retail Bull 3X Shares,0.0,0.0,0.0,99.0,50.7284,128.91,37.08698585858585,4.2617,36.108539393939395,66.69348484848484,8.458933333333334,4.33,28.970788187649916,696052.42,480632.6530612245,8.0
TEVA,梯瓦制药,0.0,1.6533220000000002,-10.100883999999999,77.0,22.555,69.02,42.02435064935064,13.8,27.265961538461543,57.58615384615385,41.1888,37.81,14.30726083954194,224332548.94871795,86072894.73684211,6.0
VOC,Voc Energy Trust,10.590477,1.2517790000000002,0.525,89.0,5.8,22.6,10.2838202247191,2.46,4.210666666666667,8.934666666666667,17.962068965517236,22.26,6.8568218578484394,1131595.7555555555,2130047.727272727,7.0
DWT,三倍做空原油ETN,0.0,0.0,0.0,22.0,6.22,33.65,17.831822727272726,6.05,8.14125,19.927142857142858,26.811442857142858,24.17,9.186039493032572,123314414.27272727,55051370.36363637,1.0
BFR,BBVA Banco Frances S.A.,5.557603,0.152634,1.70937,253.0,7.97,28.73,11.099169960474306,1.275,12.990470588235292,6.879583333333334,13.404940476190475,28.78,7.044012718707729,3954211.94488189,2606065.404761905,21.0
STG,尚德机构,0.0,27.654525,-1.632282,7.0,6.92,9.53,7.845714285714286,5.96,6.419999999999999,9.219999999999999,8.61,13.1,1.4077861715338393,2682758.0,10470501.0,0.0
KR,克罗格,5.055318,3.566181,6.171719,253.0,31.775,71.15,19.217490118577064,6.575,34.07741176470588,12.851726190476189,10.546428571428569,7.4075,12.68672696741501,185844330.62204725,138488298.41269842,21.0
EEV,新兴市场ETF-ProShares UltraShort 两,0.0,0.0,0.0,131.0,47.4262,2401.75,361.3462687022898,35.55,74.74911818181816,122.33749999999995,899.1755813953488,1850.0,593.8457702332354,650270.2878787878,1925226.1538461538,10.0
DDS,狄乐百货,8.573661999999999,1.237087,8.753552,253.0,78.57,136.51,42.01561264822135,3.55,79.76858823529412,24.118928571428565,21.709880952380953,40.0,30.9038165587518,16128287.606299212,17392394.444444444,21.0
ANW,Aegean Marine Petroleum Network,0.0,0.133631,-0.76,142.0,1.8,41.75,13.064665492957745,0.6625,7.718802083333336,7.761063829787237,23.82787234042554,15.0,9.477530693814977,9317101.183098592,9444676.056338029,11.0
YPF,阿根廷YPF,5.98329,0.02505,2.585534,253.0,14.5997,68.7,31.72869446640316,10.05,22.022937647058832,44.751904761904775,28.52678571428572,32.0,12.442398257263354,16334516.401574804,4637938.095238095,21.0
GCO,格涅斯科,0.0,1.080311,-5.986527,253.0,49.7,82.13,35.73863636363638,4.8,60.13070588235295,31.38005952380952,15.414761904761903,11.25,21.125221639162792,6125960.74015748,6371144.444444444,21.0
BNED,"Barnes & Noble Education, Inc",0.0,0.5695,-5.476429,39.0,5.87,14.75,9.230512820512821,5.18,6.440000000000001,9.62230769230769,11.62923076923077,14.0,2.6622882408677855,7349032.9,6079358.684210527,3.0
DAVA,Endava Ltd,54.657756000000006,16.474098,0.48117600000000005,3.0,26.49,26.49,25.539999999999996,23.91,26.49,26.22,23.91,25.0,1.418062057880401,926201.5,5962529.0,0.0
SCC,ProShares UltraShort Consumer Se,0.0,0.0,0.0,140.0,17.0028,2197.92,405.3754550000002,11.4,30.76730425531915,118.4293702127659,1081.311304347826,1094.08,547.1686737858699,53743.885714285716,66339.64285714286,11.0
